IDENT_MEN;pond_menC;JNBVEH;JNBVHS;JNBVPHS;JNBCCHS;JNBVULHS;JNBMOTO;JNBCYCLO;JNBAUTVEH;JNBVELOAD;JNBVELOENF;JUTILMOTO;JUTILCYCLO;JUTILAUTVEH;JUTILVELOAD;JUTILVELOENF;JVOLVELO;JPLUSVELO;JNBKVM;JUTIL2RM;BLOGDIST
8200001512000;2563.3704686;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;4
8200001514000;1446.9081576;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200001515000;2326.8900793;2;2;;;;0;0;0;4;0;;;;3;;2;;2;0;2
8200001521000;2352.7043579;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200001522000;2098.307058;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;1
8200001523000;1846.7012083;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001524000;2220.56916;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001525000;1841.628394;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
8200001531000;3447.0410966;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001533000;2870.9799441;1;2;;;;0;0;0;3;0;;;;1;;2;;1;0;1
8200001535000;1816.9691736;3;2;;;;3;0;0;1;0;3;;;1;;2;;3;3;4
8200001538000;1703.2320124;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001541000;4081.7907683;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200001542000;1833.1532291;2;2;;;;2;2;2;1;1;0;0;0;1;1;2;;2;0;4
8200001543000;1765.2996001;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001545000;1042.1650398;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
8200001548000;1324.3460208;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;1
8200001551000;2624.2168244;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;2
8200001552000;1020.44166;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200001554000;2287.5155062;1;2;;;;0;0;0;1;3;;;;1;2;2;;1;0;1
8200001555000;1278.6444747;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;3
8200001558000;1586.2963589;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200001561000;1458.1448868;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001562000;438.78587397;1;2;;;;1;0;0;0;0;0;;;;;2;;1;0;4
8200001563000;3696.7157072;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001565000;2019.0783407;3;2;;;;0;0;0;2;1;;;;2;1;2;;3;0;1
8200001611000;1885.0800191;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200001612000;1413.6589214;3;2;;;;1;1;0;2;0;1;1;;2;;2;;3;2;4
8200001613000;3670.0071314;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001615000;1576.279921;1;2;;;;1;0;0;1;1;1;;;1;1;2;;1;1;3
8200001621000;2067.4593546;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001622000;3120.8116156;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001624000;3464.5725935;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
8200001625000;4560.0699792;2;2;;;;0;0;0;1;2;;;;1;2;2;;2;0;9
8200001631000;2222.651603;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001632000;1106.917013;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;4
8200001633000;3481.3008312;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001635000;1012.1699296;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200001641000;4515.2768225;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
8200001642000;820.52330888;4;2;;;;0;0;0;1;0;;;;0;;2;;4;0;4
8200001643000;2821.0973349;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001644000;2796.82682;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200001645000;1740.4518218;3;2;;;;1;0;0;7;0;1;;;7;;2;;3;1;2
8200001653000;2372.9228824;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;9
8200001654000;2416.1293262;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
8200001655000;986.72743449;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;1
8200001661000;2732.1923598;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
8200001662000;646.06185205;1;2;;;;0;0;0;0;2;;;;;0;2;;1;0;9
8200001665000;3276.3477267;2;2;;;;0;0;0;3;2;;;;3;2;2;;2;0;4
8200001713000;2779.4966694;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001714000;3827.0821299;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200001715000;976.2810165;3;2;;;;1;0;0;3;2;1;;;3;2;2;;3;1;4
8200001721000;2223.846627;1;2;;;;0;0;0;2;1;;;;1;1;2;;1;0;3
8200001722000;1733.4686426;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200001725000;2608.4174926;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;9
8200001731000;2339.5676086;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001732000;1143.2567113;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001733000;2924.8264314;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001741000;2820.8064189;2;2;;;;3;1;0;2;2;0;0;;0;0;2;;2;0;4
8200001743000;4994.9898306;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001744000;1431.4452644;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001751000;2551.7048235;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200001754000;1984.5509593;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;3
8200001761000;2337.0527912;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200001762000;1674.4527581;2;2;;;;1;0;0;3;0;0;;;3;;2;;2;0;4
8200001763000;1971.1065761;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001764000;1487.7061607;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200001765000;1967.7087603;2;2;;;;0;0;0;1;1;;;;1;1;2;;2;0;1
8200001812000;1631.4186776;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;4
8200001813000;2958.8498781;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001814000;1684.9572825;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;2
8200001815000;2516.9379033;2;2;;;;2;0;0;4;1;2;;;4;1;2;;2;2;2
8200001821000;2213.5575006;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001822000;946.06624838;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;4
8200001823000;2383.5899792;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001824000;1943.8247534;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200001825000;2060.4094655;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001832000;1397.0115423;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
8200001833000;3558.6221602;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001834000;1891.8116567;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200001842000;1624.9719978;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;4
8200001844000;1771.4758707;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
8200001845000;1260.8487082;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;1
8200001851000;2196.1940531;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200001852000;2355.7875965;5;2;;;;0;0;0;2;0;;;;0;;2;;5;0;1
8200001854000;2504.4836782;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200001855000;997.33300854;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200001861000;1981.7895737;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;9
8200001862000;777.98820509;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200001863000;2009.4738587;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001864000;1789.4832286;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001911000;2157.5737773;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
8200001912000;1366.3877945;4;2;;;;0;0;0;0;0;;;;;;2;;4;0;4
8200001921000;2264.7904399;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001922000;1610.0817463;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200001923000;2058.1407817;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200001925000;1102.4527637;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200001931000;2035.3323402;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200001932000;834.87261688;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;4
8200001933000;3614.5944778;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
8200001934000;2933.2386346;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200001942000;1262.8295397;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200001943000;2276.3373753;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
8200001944000;2912.4625038;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001945000;1118.3790509;2;2;;;;0;0;0;2;3;;;;1;3;2;;2;0;1
8200001952000;1452.1076243;2;2;;;;1;0;0;6;0;1;;;0;;2;;2;1;1
8200001954000;3423.4374415;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200001961000;1608.7770787;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200001962000;1010.7887083;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200001964000;2670.9853234;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200001965000;1814.0254237;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002011000;1795.9729159;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;9
8200002012000;789.7560187;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;3
8200002013000;2890.4930157;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002014000;4237.2532957;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
8200002015000;1476.0852487;3;2;;;;0;0;0;2;0;;;;0;;2;;3;0;2
8200002022000;1353.5933794;2;2;;;;0;0;0;2;2;;;;1;2;2;;2;0;4
8200002023000;2995.7795354;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002024000;2279.9297152;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
8200002031000;1554.1478853;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002032000;1724.7075455;1;2;;;;0;0;0;2;1;;;;0;0;2;;1;0;2
8200002033000;1244.7361678;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002034000;6097.9314998;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002035000;1628.8463284;0;;;;;0;0;0;0;2;;;;;2;2;;0;0;1
8200002041000;3208.3810894;1;2;;;;1;0;0;1;0;1;;;1;;2;;1;1;4
8200002044000;1886.5832706;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002045000;2466.796036;2;2;;;;0;1;2;3;2;;0;0;3;2;1;2;2;0;1
8200002052000;1219.0829484;2;2;;;;3;0;0;2;0;2;;;0;;2;;2;2;4
8200002053000;2963.9017621;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200002054000;3546.6222975;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200002055000;1449.7052373;2;2;;;;0;0;0;1;2;;;;0;0;2;;2;0;1
8200002062000;1145.8261505;3;2;;;;0;0;0;7;0;;;;7;;2;;3;0;1
8200002064000;1871.2804681;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
8200002111000;2372.3636879;2;2;;;;0;0;0;2;3;;;;0;3;2;;2;0;1
8200002112001;1136.9913585;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002112002;1312.4308506;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;4
8200002114000;5654.3987864;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002115000;1046.3010214;2;2;;;;0;0;0;4;4;;;;4;4;2;;2;0;1
8200002121000;1926.2973109;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002122000;947.82566278;2;2;;;;0;0;1;1;0;;;0;0;;2;;2;0;3
8200002123000;3942.5539792;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200002124000;3991.6393213;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
8200002125000;1538.380218;2;2;;;;1;0;0;3;2;1;;;2;2;2;;2;1;1
8200002131000;1866.1163973;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
8200002132000;1847.5277285;3;2;;;;0;0;0;2;1;;;;2;1;2;;3;0;4
8200002133000;2856.3233472;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002134000;3622.0745908;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;9
8200002135000;1208.9465942;3;2;;;;0;0;0;3;0;;;;3;;2;;3;0;3
8200002141000;2153.8027947;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
8200002142000;1652.0304085;2;1;1;0;0;0;0;0;0;0;;;;;;2;;1;0;4
8200002143000;2535.1834098;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
8200002145000;1450.3243112;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
8200002152000;1831.4016113;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
8200002153000;3631.2268763;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
8200002154000;3689.7153983;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002155000;1310.0964665;2;2;;;;1;0;0;4;0;1;;;4;;2;;2;1;2
8200002161000;2428.8724323;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200002212000;1977.9450514;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;4
8200002213000;1760.7184838;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002214000;5880.2702988;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002215000;2253.3779525;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
8200002221000;2651.5816169;2;2;;;;0;0;0;1;1;;;;1;1;2;;2;0;1
8200002224000;4104.9121194;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200002225001;1378.9359976;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
8200002225002;1082.0397044;3;2;;;;0;0;0;3;0;;;;2;;2;;3;0;2
8200002231000;2387.3245865;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;2
8200002232000;1512.0281873;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
8200002234000;3947.7900973;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
8200002242000;1888.2299931;1;2;;;;1;0;0;1;0;0;;;0;;2;;1;0;4
8200002245000;881.70651049;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;1
8200002252000;1598.6686744;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;2
8200002255000;1324.6230458;2;2;;;;0;0;0;3;3;;;;2;1;2;;2;0;2
8200002261000;1398.4541581;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
8200002262000;903.31602043;3;2;;;;0;0;0;2;3;;;;2;3;2;;3;0;4
8200002263000;3342.4704483;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
8200002311000;2487.8976259;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002312000;2536.7387773;3;2;;;;1;0;0;7;0;1;;;2;;2;;3;1;4
8200002313000;5506.6066423;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002314000;1924.5860622;1;2;;;;0;0;0;2;2;;;;2;2;2;;1;0;2
8200002315000;2351.6971121;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002322000;1606.3383274;2;2;;;;3;0;0;1;0;3;;;1;;2;;2;3;4
8200002323000;2819.565532;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
8200002325000;1047.644377;2;2;;;;0;0;0;4;0;;;;0;;2;;2;0;4
8200002331000;2314.6554221;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;4
8200002332000;2604.7836234;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;4
8200002333000;1951.1334185;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002334000;2241.4617306;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002341000;1997.004234;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002342000;1074.7055357;4;2;;;;1;0;0;2;0;1;;;2;;2;;4;1;4
8200002343000;3045.173082;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002345000;1698.4990602;2;2;;;;1;0;0;0;0;0;;;;;2;;2;0;3
8200002351000;2239.1210586;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
8200002352000;808.1698796;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;3
8200002353000;1044.8529684;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
8200002355000;1305.0491845;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
8200002361000;1784.8631469;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002362000;1193.804674;2;2;;;;0;0;0;5;0;;;;1;;2;;2;0;4
8200002364000;2885.5526385;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002365000;2176.9518017;3;2;;;;0;0;0;6;0;;;;6;;2;;3;0;1
8200002411000;1874.4195289;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;4
8200002412000;686.30187284;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;8
8200002413000;2675.0690001;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002414000;1154.6875391;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200002415000;1494.1551375;2;2;;;;0;0;0;4;0;;;;0;;2;;2;0;3
8200002421000;2741.9483948;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
8200002422000;1629.850668;2;2;;;;1;1;0;4;0;1;1;;4;;2;;2;2;4
8200002423000;3689.2403502;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002424000;6674.1679501;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
8200002425000;1872.6761711;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200002432000;2148.4401737;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;4
8200002433000;1689.1823441;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
8200002435000;1190.5134496;2;2;;;;0;0;0;1;3;;;;0;0;2;;2;0;2
8200002441000;1676.1201235;1;2;;;;1;0;0;1;0;1;;;1;;2;;1;1;4
8200002445000;1439.3535364;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
8200002455000;1904.9457968;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;4
8200002462000;2148.2313309;3;2;;;;0;0;0;0;2;;;;;2;2;;3;0;4
8200002463000;2284.5136482;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200002464000;1848.60872;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200002465000;945.37515559;2;2;;;;0;0;0;1;1;;;;1;1;2;;2;0;3
8200002511000;2300.2531384;2;2;;;;0;0;0;1;2;;;;1;2;2;;2;0;1
8200002512000;2071.9038687;2;2;;;;1;1;1;0;0;0;0;0;;;2;;2;0;9
8200002514000;2555.3272107;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002515000;2145.1875957;3;2;;;;0;0;0;0;2;;;;;2;2;;3;0;2
8200002522000;2110.3251247;3;2;;;;0;0;0;2;0;;;;0;;2;;3;0;4
8200002524000;2892.2936867;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
8200002525000;1644.6726829;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
8200002531000;1574.2868126;0;;;;;0;0;1;0;0;;;0;;;2;;0;0;9
8200002532000;1737.0380228;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
8200002535000;1045.0248232;3;2;;;;0;0;0;1;0;;;;0;;2;;3;0;2
8200002541000;1721.3425364;1;2;;;;0;0;0;8;0;;;;0;;2;;1;0;4
8200002543000;3956.3282339;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002544000;3230.8488793;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002552000;430.13293839;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;1
8200002553000;3168.1394941;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002554000;2461.99282;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
8200002561000;2693.9364776;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002562000;1734.5511229;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200002563000;2712.2742026;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002564000;3477.2153959;1;2;;;;0;0;0;1;1;;;;0;0;2;;1;0;1
8200002611000;3114.7278413;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
8200002612000;1430.1065046;2;2;;;;0;0;0;3;2;;;;3;2;2;;2;0;4
8200002614000;3675.1636794;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;2
8200002615000;1589.0118894;3;2;;;;0;0;0;2;1;;;;2;1;2;;3;0;1
8200002621000;2503.7510861;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200002622000;1766.4948485;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
8200002623000;3998.0787309;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002624000;2384.6745359;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002625000;2883.646518;2;2;;;;1;0;0;5;0;1;;;3;;2;;2;1;4
8200002632000;1264.482826;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;4
8200002633000;831.99169305;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002634000;1734.5037916;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200002635000;965.8583582;2;2;;;;1;0;0;0;0;0;;;;;2;;2;0;2
8200002641000;3295.7099851;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002642000;1384.724663;3;2;;;;0;0;0;1;4;;;;0;4;2;;3;0;1
8200002643000;4530.5161064;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200002644000;2607.7548488;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002645000;1769.7471168;4;2;;;;3;0;0;4;0;0;;;0;;2;;4;0;2
8200002652000;1018.9549558;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002654000;2293.5092631;1;2;;;;0;0;0;2;1;;;;1;1;2;;1;0;1
8200002655000;1509.2166906;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
8200002661000;2514.2006976;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
8200002662000;574.05565866;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
8200002713000;3122.5487395;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
8200002715000;857.10917561;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
8200002721000;1491.9093541;1;2;;;;3;0;0;2;0;3;;;0;;2;;1;3;4
8200002723000;3302.5993515;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
8200002724000;2579.0584653;2;1;1;0;0;0;0;0;2;0;;;;2;;2;;1;0;1
8200002725000;2822.9944882;3;2;;;;1;0;0;3;0;1;;;3;;2;;3;1;2
8200002732000;1040.0257419;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;4
8200002734000;3418.7654322;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
8200002735000;1577.7273486;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
8200002741000;2018.8884175;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
8200002742000;1625.7777798;4;2;;;;0;1;0;1;0;;1;;1;;2;;4;1;2
8200002744000;2968.4914106;2;2;;;;0;0;0;1;1;;;;1;1;2;;2;0;1
8200002745000;3310.1398135;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200002752000;1417.256542;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
8200002754000;1429.8827301;1;2;;;;0;0;0;1;1;;;;0;0;2;;1;0;1
8200002762000;911.93052473;2;2;;;;0;0;0;2;4;;;;2;2;2;;2;0;1
8200002763000;2976.9410132;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
8200002765000;1745.0232843;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;2
8200002811000;1772.3371871;1;2;;;;0;0;0;3;1;;;;0;1;2;;1;0;4
8200002813000;3698.3559712;0;;;;;0;0;0;1;2;;;;1;2;2;;0;0;1
8200002815000;1155.7537841;3;2;;;;1;0;0;4;0;1;;;0;;2;;3;1;2
8200002821000;1980.326481;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002822000;1414.4495283;3;2;;;;1;0;0;5;0;1;;;5;;2;;3;1;2
8200002823000;3945.3727031;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002832000;2243.7977077;2;2;;;;0;0;0;3;0;;;;0;;2;;2;0;4
8200002833000;3444.0399886;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002834000;1498.1624888;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
8200002841000;2995.7482988;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
8200002843000;910.98493929;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
8200002845000;2256.6450721;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
8200002852000;1713.6716602;4;2;;;;0;0;0;2;0;;;;2;;2;;4;0;4
8200002854000;3304.3818171;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
8200002855000;1852.5028905;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
8200002861000;2602.070359;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;4
8200002862000;654.40019557;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;1
8200002863000;3002.4399975;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
8200002864000;1797.4241371;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;1
8200002865000;1626.698413;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
8200002913000;2558.3892194;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
8200002914000;1947.3805153;1;2;;;;0;0;0;4;0;;;;0;;2;;1;0;4
8200002922000;1287.6207433;3;2;;;;1;0;0;2;1;1;;;2;1;2;;3;1;2
8200002923000;3016.9443541;0;;;;;0;0;0;4;0;;;;4;;2;;0;0;1
8200002924000;4105.0103893;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
8200002925000;1209.9524675;1;2;;;;0;0;0;1;2;;;;1;1;2;;1;0;2
8200002932000;1324.4759619;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;2
8200002933000;2181.2589705;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;2
8200002934000;3180.1854463;3;2;;;;2;1;0;0;4;2;1;;;4;2;;3;3;4
