ident_ind;ident_men;ident_log;NOI;SEXE;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;tr_age
820000364500001;8200003645000;820000364500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
820000364500002;8200003645000;820000364500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
820000364500003;8200003645000;820000364500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000364500004;8200003645000;820000364500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
820000365200001;8200003652000;820000365200;01;2;00;01;03;;;;;;;;De 50 à 64 ans
820000365200002;8200003652000;820000365200;02;1;01;00;03;;;;;;;;De 50 à 64 ans
820000365200003;8200003652000;820000365200;03;1;02;02;00;;;;;;;;De 18 à 25 ans
820000365300001;8200003653000;820000365300;01;2;00;40;50;;;;;;;;De 35 à 49 ans
820000365300002;8200003653000;820000365300;02;1;40;00;10;;;;;;;;De 18 à 25 ans
820000365300003;8200003653000;820000365300;03;2;50;10;00;;;;;;;;De 18 à 25 ans
820000365400001;8200003654000;820000365400;01;1;00;01;;;;;;;;;De 65 à 74 ans
820000365400002;8200003654000;820000365400;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000365500001;8200003655000;820000365500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000365500002;8200003655000;820000365500;02;1;01;00;32;;;;;;;;De 50 à 64 ans
820000365500003;8200003655000;820000365500;03;1;02;31;00;;;;;;;;Moins de 18 ans
820000366400001;8200003664000;820000366400;01;1;00;;;;;;;;;;75 ans et plus
820000366500001;8200003665000;820000366500;01;1;00;01;03;;;;;;;;De 35 à 49 ans
820000366500002;8200003665000;820000366500;02;2;01;00;03;;;;;;;;De 35 à 49 ans
820000366500003;8200003665000;820000366500;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000371300001;8200003713000;820000371300;01;2;00;;;;;;;;;;De 50 à 64 ans
820000371400001;8200003714000;820000371400;01;2;00;;;;;;;;;;De 50 à 64 ans
820000371500001;8200003715000;820000371500;01;2;00;01;03;;;;;;;;De 25 à 34 ans
820000371500002;8200003715000;820000371500;02;1;01;00;03;;;;;;;;De 25 à 34 ans
820000371500003;8200003715000;820000371500;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000372200001;8200003722000;820000372200;01;1;00;01;;;;;;;;;75 ans et plus
820000372200002;8200003722000;820000372200;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000372400001;8200003724000;820000372400;01;1;00;;;;;;;;;;75 ans et plus
820000372500001;8200003725000;820000372500;01;1;00;01;;;;;;;;;75 ans et plus
820000372500002;8200003725000;820000372500;02;2;01;00;;;;;;;;;75 ans et plus
820000373200001;8200003732000;820000373200;01;1;00;01;;;;;;;;;De 65 à 74 ans
820000373200002;8200003732000;820000373200;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000373400001;8200003734000;820000373400;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000373400002;8200003734000;820000373400;02;1;01;00;03;;;;;;;;De 35 à 49 ans
820000373400003;8200003734000;820000373400;03;1;02;02;00;;;;;;;;Moins de 18 ans
820000373500001;8200003735000;820000373500;01;2;00;01;03;03;;;;;;;De 50 à 64 ans
820000373500002;8200003735000;820000373500;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
820000373500003;8200003735000;820000373500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000373500004;8200003735000;820000373500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
820000374300001;8200003743000;820000374300;01;2;00;90;;;;;;;;;De 25 à 34 ans
820000374300002;8200003743000;820000374300;02;2;90;00;;;;;;;;;De 25 à 34 ans
820000374500001;8200003745000;820000374500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000374500002;8200003745000;820000374500;02;1;01;00;03;;;;;;;;De 50 à 64 ans
820000374500003;8200003745000;820000374500;03;1;02;02;00;;;;;;;;De 18 à 25 ans
820000375200001;8200003752000;820000375200;01;2;00;01;;;;;;;;;De 50 à 64 ans
820000375200002;8200003752000;820000375200;02;1;01;00;;;;;;;;;De 65 à 74 ans
820000375300001;8200003753000;820000375300;01;2;00;;;;;;;;;;De 50 à 64 ans
820000375400001;8200003754000;820000375400;01;2;00;01;;;;;;;;;De 35 à 49 ans
820000375400002;8200003754000;820000375400;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000375500001;8200003755000;820000375500;01;2;00;01;;;;;;;;;De 25 à 34 ans
820000375500002;8200003755000;820000375500;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000376300001;8200003763000;820000376300;01;2;00;01;;;;;;;;;De 25 à 34 ans
820000376300002;8200003763000;820000376300;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000376400001;8200003764000;820000376400;01;1;00;01;03;;;;;;;;De 50 à 64 ans
820000376400002;8200003764000;820000376400;02;2;01;00;03;;;;;;;;De 50 à 64 ans
820000376400003;8200003764000;820000376400;03;1;02;02;00;;;;;;;;De 18 à 25 ans
820000376500001;8200003765000;820000376500;01;2;00;;;;;;;;;;De 50 à 64 ans
820000381300001;8200003813000;820000381300;01;1;00;01;03;;;;;;;;De 35 à 49 ans
820000381300002;8200003813000;820000381300;02;2;01;00;03;;;;;;;;De 35 à 49 ans
820000381300003;8200003813000;820000381300;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000381400001;8200003814000;820000381400;01;1;00;01;;;;;;;;;De 50 à 64 ans
820000381400002;8200003814000;820000381400;02;2;01;00;;;;;;;;;De 50 à 64 ans
820000381500001;8200003815000;820000381500;01;1;00;01;03;03;;;;;;;De 25 à 34 ans
820000381500002;8200003815000;820000381500;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
820000381500003;8200003815000;820000381500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000381500004;8200003815000;820000381500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
820000382200001;8200003822000;820000382200;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
820000382200002;8200003822000;820000382200;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
820000382200003;8200003822000;820000382200;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000382200004;8200003822000;820000382200;04;2;02;02;10;00;;;;;;;Moins de 18 ans
820000383200001;8200003832000;820000383200;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000383200002;8200003832000;820000383200;02;1;01;00;03;;;;;;;;De 35 à 49 ans
820000383200003;8200003832000;820000383200;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000384300001;8200003843000;820000384300;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000384300002;8200003843000;820000384300;02;1;01;00;03;;;;;;;;De 50 à 64 ans
820000384300003;8200003843000;820000384300;03;1;02;02;00;;;;;;;;Moins de 18 ans
820000384400001;8200003844000;820000384400;01;2;00;;;;;;;;;;75 ans et plus
820000385200001;8200003852000;820000385200;01;2;00;01;03;03;;;;;;;De 25 à 34 ans
820000385200002;8200003852000;820000385200;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
820000385200003;8200003852000;820000385200;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000385200004;8200003852000;820000385200;04;1;02;02;10;00;;;;;;;Moins de 18 ans
820000385300001;8200003853000;820000385300;01;1;00;90;90;;;;;;;;De 25 à 34 ans
820000385300002;8200003853000;820000385300;02;1;90;00;90;;;;;;;;De 18 à 25 ans
820000385300003;8200003853000;820000385300;03;1;90;90;00;;;;;;;;De 18 à 25 ans
820000385400001;8200003854000;820000385400;01;2;00;90;;;;;;;;;De 35 à 49 ans
820000385400002;8200003854000;820000385400;02;2;90;00;;;;;;;;;Moins de 18 ans
820000385500001;8200003855000;820000385500;01;1;00;01;03;;;;;;;;De 25 à 34 ans
820000385500002;8200003855000;820000385500;02;2;01;00;03;;;;;;;;De 25 à 34 ans
820000385500003;8200003855000;820000385500;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000386300001;8200003863000;820000386300;01;2;00;10;;;;;;;;;De 18 à 25 ans
820000386300002;8200003863000;820000386300;02;2;10;00;;;;;;;;;De 18 à 25 ans
820000386400001;8200003864000;820000386400;01;1;00;;;;;;;;;;De 18 à 25 ans
820000386500001;8200003865000;820000386500;01;1;00;01;;;;;;;;;De 50 à 64 ans
820000386500002;8200003865000;820000386500;02;2;01;00;;;;;;;;;De 50 à 64 ans
820000391300001;8200003913000;820000391300;01;2;00;;;;;;;;;;De 50 à 64 ans
820000391400001;8200003914000;820000391400;01;1;00;01;03;;;;;;;;De 35 à 49 ans
820000391400002;8200003914000;820000391400;02;2;01;00;03;;;;;;;;De 35 à 49 ans
820000391400003;8200003914000;820000391400;03;2;02;02;00;;;;;;;;Moins de 18 ans
820000391500001;8200003915000;820000391500;01;2;00;01;;;;;;;;;De 50 à 64 ans
820000391500002;8200003915000;820000391500;02;1;01;00;;;;;;;;;De 50 à 64 ans
820000392300001;8200003923000;820000392300;01;2;00;;;;;;;;;;75 ans et plus
820000392400001;8200003924000;820000392400;01;2;00;03;;;;;;;;;De 50 à 64 ans
820000392400002;8200003924000;820000392400;02;1;02;00;;;;;;;;;De 18 à 25 ans
820000393300001;8200003933000;820000393300;01;2;00;02;02;10;;;;;;;De 18 à 25 ans
820000393300002;8200003933000;820000393300;02;1;03;00;01;03;;;;;;;De 65 à 74 ans
820000393300003;8200003933000;820000393300;03;2;03;01;00;03;;;;;;;De 50 à 64 ans
820000393300004;8200003933000;820000393300;04;2;10;02;02;00;;;;;;;De 18 à 25 ans
820000393400001;8200003934000;820000393400;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
820000393400002;8200003934000;820000393400;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
820000393400003;8200003934000;820000393400;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000393400004;8200003934000;820000393400;04;2;02;02;10;00;;;;;;;Moins de 18 ans
820000393500001;8200003935000;820000393500;01;1;00;01;;;;;;;;;75 ans et plus
820000393500002;8200003935000;820000393500;02;2;01;00;;;;;;;;;75 ans et plus
820000394300001;8200003943000;820000394300;01;2;00;03;03;;;;;;;;De 35 à 49 ans
820000394300002;8200003943000;820000394300;02;1;02;00;10;;;;;;;;Moins de 18 ans
820000394300003;8200003943000;820000394300;03;1;02;10;00;;;;;;;;De 18 à 25 ans
820000394400001;8200003944000;820000394400;01;1;00;01;;;;;;;;;75 ans et plus
820000394400002;8200003944000;820000394400;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000394500001;8200003945000;820000394500;01;2;00;01;03;;;;;;;;De 50 à 64 ans
820000394500002;8200003945000;820000394500;02;1;01;00;03;;;;;;;;De 65 à 74 ans
820000394500003;8200003945000;820000394500;03;1;02;02;00;;;;;;;;De 25 à 34 ans
820000395200001;8200003952000;820000395200;01;1;00;01;03;03;03;03;;;;;De 50 à 64 ans
820000395200002;8200003952000;820000395200;02;2;01;00;03;03;03;03;;;;;De 50 à 64 ans
820000395200003;8200003952000;820000395200;03;1;02;02;00;10;10;10;;;;;De 18 à 25 ans
820000395200004;8200003952000;820000395200;04;1;02;02;10;00;10;10;;;;;Moins de 18 ans
820000395200005;8200003952000;820000395200;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
820000395200006;8200003952000;820000395200;06;1;02;02;10;10;10;00;;;;;Moins de 18 ans
820000395300001;8200003953000;820000395300;01;1;00;01;03;03;;;;;;;De 25 à 34 ans
820000395300002;8200003953000;820000395300;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
820000395300003;8200003953000;820000395300;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000395300004;8200003953000;820000395300;04;2;02;02;10;00;;;;;;;Moins de 18 ans
820000395400001;8200003954000;820000395400;01;2;00;;;;;;;;;;De 50 à 64 ans
820000395500001;8200003955000;820000395500;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
820000395500002;8200003955000;820000395500;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
820000395500003;8200003955000;820000395500;03;2;02;02;00;10;10;;;;;;De 18 à 25 ans
820000395500004;8200003955000;820000395500;04;1;02;02;10;00;10;;;;;;De 18 à 25 ans
820000395500005;8200003955000;820000395500;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
820000396300001;8200003963000;820000396300;01;2;00;;;;;;;;;;75 ans et plus
820000396500001;8200003965000;820000396500;01;1;00;;;;;;;;;;De 50 à 64 ans
820000402200001;8200004022000;820000402200;01;2;00;01;;;;;;;;;De 18 à 25 ans
820000402200002;8200004022000;820000402200;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000402300001;8200004023000;820000402300;01;2;00;01;03;;;;;;;;De 25 à 34 ans
820000402300002;8200004023000;820000402300;02;1;01;00;03;;;;;;;;De 25 à 34 ans
820000402300003;8200004023000;820000402300;03;1;02;02;00;;;;;;;;Moins de 18 ans
820000402400001;8200004024000;820000402400;01;2;00;01;;;;;;;;;De 65 à 74 ans
820000402400002;8200004024000;820000402400;02;1;01;00;;;;;;;;;De 65 à 74 ans
820000402500001;8200004025000;820000402500;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
820000402500002;8200004025000;820000402500;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
820000402500003;8200004025000;820000402500;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
820000402500004;8200004025000;820000402500;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
820000402500005;8200004025000;820000402500;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
820000403300001;8200004033000;820000403300;01;2;00;10;02;;;;;;;;De 18 à 25 ans
820000403300002;8200004033000;820000403300;02;2;10;00;02;;;;;;;;Moins de 18 ans
820000403300003;8200004033000;820000403300;03;2;03;03;00;;;;;;;;De 35 à 49 ans
820000403500001;8200004035000;820000403500;01;1;00;01;;;;;;;;;De 50 à 64 ans
820000403500002;8200004035000;820000403500;02;2;01;00;;;;;;;;;De 50 à 64 ans
820000404300001;8200004043000;820000404300;01;1;00;;;;;;;;;;De 35 à 49 ans
820000404500001;8200004045000;820000404500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000404500002;8200004045000;820000404500;02;1;01;00;03;;;;;;;;De 35 à 49 ans
820000404500003;8200004045000;820000404500;03;1;02;02;00;;;;;;;;Moins de 18 ans
820000405200001;8200004052000;820000405200;01;1;00;01;;;;;;;;;De 65 à 74 ans
820000405200002;8200004052000;820000405200;02;2;01;00;;;;;;;;;De 50 à 64 ans
820000405300001;8200004053000;820000405300;01;2;00;01;03;;;;;;;;De 35 à 49 ans
820000405300002;8200004053000;820000405300;02;1;01;00;03;;;;;;;;De 35 à 49 ans
820000405300003;8200004053000;820000405300;03;1;02;02;00;;;;;;;;Moins de 18 ans
820000405400001;8200004054000;820000405400;01;2;00;01;03;03;03;03;03;03;03;03;De 35 à 49 ans
820000405400002;8200004054000;820000405400;02;1;01;00;32;32;32;32;32;03;03;03;De 50 à 64 ans
820000405400003;8200004054000;820000405400;03;2;02;31;00;10;10;10;10;10;10;10;De 18 à 25 ans
820000405400004;8200004054000;820000405400;04;2;02;31;10;00;10;10;10;10;10;10;Moins de 18 ans
820000405400005;8200004054000;820000405400;05;1;02;31;10;10;00;10;10;10;10;10;Moins de 18 ans
820000405400006;8200004054000;820000405400;06;2;02;31;10;10;10;00;10;10;10;10;Moins de 18 ans
820000405400007;8200004054000;820000405400;07;2;02;31;10;10;10;10;00;10;10;10;Moins de 18 ans
820000405400008;8200004054000;820000405400;08;2;02;02;10;10;10;10;10;00;10;10;Moins de 18 ans
820000405400009;8200004054000;820000405400;09;1;02;02;10;10;10;10;10;10;00;10;Moins de 18 ans
820000405400010;8200004054000;820000405400;10;2;02;02;10;10;10;10;10;10;10;00;Moins de 18 ans
820000405500001;8200004055000;820000405500;01;1;00;01;;;;;;;;;De 50 à 64 ans
820000405500002;8200004055000;820000405500;02;2;01;00;;;;;;;;;De 50 à 64 ans
820000406400001;8200004064000;820000406400;01;2;00;;;;;;;;;;De 65 à 74 ans
820000411400001;8200004114000;820000411400;01;2;00;01;;;;;;;;;De 25 à 34 ans
820000411400002;8200004114000;820000411400;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000411500001;8200004115000;820000411500;01;2;00;01;;;;;;;;;De 25 à 34 ans
820000411500002;8200004115000;820000411500;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000412400001;8200004124000;820000412400;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
820000412400002;8200004124000;820000412400;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
820000412400003;8200004124000;820000412400;03;2;02;02;00;10;;;;;;;Moins de 18 ans
820000412400004;8200004124000;820000412400;04;1;02;02;10;00;;;;;;;Moins de 18 ans
820000413300001;8200004133000;820000413300;01;1;00;;;;;;;;;;75 ans et plus
820000413500001;8200004135000;820000413500;01;1;00;;;;;;;;;;De 50 à 64 ans
820000414400001;8200004144000;820000414400;01;2;00;;;;;;;;;;De 65 à 74 ans
820000414500001;8200004145000;820000414500;01;1;00;01;03;03;;;;;;;De 50 à 64 ans
820000414500002;8200004145000;820000414500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
820000414500003;8200004145000;820000414500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
820000414500004;8200004145000;820000414500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
820000415500001;8200004155000;820000415500;01;1;00;01;32;;;;;;;;De 35 à 49 ans
820000415500002;8200004155000;820000415500;02;2;01;00;03;;;;;;;;De 35 à 49 ans
820000415500003;8200004155000;820000415500;03;1;31;02;00;;;;;;;;Moins de 18 ans
820000416400001;8200004164000;820000416400;01;2;00;03;03;;;;;;;;De 35 à 49 ans
820000416400002;8200004164000;820000416400;02;2;02;00;10;;;;;;;;Moins de 18 ans
820000416400003;8200004164000;820000416400;03;2;02;10;00;;;;;;;;De 18 à 25 ans
820000416500001;8200004165000;820000416500;01;1;00;01;03;32;22;22;22;;;;De 50 à 64 ans
820000416500002;8200004165000;820000416500;02;2;01;00;03;32;22;22;22;;;;De 50 à 64 ans
820000416500003;8200004165000;820000416500;03;1;02;02;00;01;03;03;03;;;;De 35 à 49 ans
820000416500004;8200004165000;820000416500;04;2;31;31;01;00;03;03;03;;;;De 25 à 34 ans
820000416500005;8200004165000;820000416500;05;2;21;21;02;02;00;10;10;;;;Moins de 18 ans
820000416500006;8200004165000;820000416500;06;1;21;21;02;02;10;00;10;;;;Moins de 18 ans
820000416500007;8200004165000;820000416500;07;1;21;21;02;02;10;10;00;;;;Moins de 18 ans
820000421400001;8200004214000;820000421400;01;1;00;01;;;;;;;;;De 65 à 74 ans
820000421400002;8200004214000;820000421400;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000421500001;8200004215000;820000421500;01;2;00;;;;;;;;;;De 50 à 64 ans
820000423300001;8200004233000;820000423300;01;2;00;;;;;;;;;;75 ans et plus
820000423400001;8200004234000;820000423400;01;1;00;01;03;03;03;03;;;;;De 35 à 49 ans
820000423400002;8200004234000;820000423400;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
820000423400003;8200004234000;820000423400;03;1;02;02;00;10;10;10;;;;;Moins de 18 ans
820000423400004;8200004234000;820000423400;04;2;02;02;10;00;10;10;;;;;Moins de 18 ans
820000423400005;8200004234000;820000423400;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
820000423400006;8200004234000;820000423400;06;2;02;02;10;10;10;00;;;;;Moins de 18 ans
820000424400001;8200004244000;820000424400;01;2;00;;;;;;;;;;De 50 à 64 ans
820000425400001;8200004254000;820000425400;01;2;00;;;;;;;;;;De 65 à 74 ans
820000426500001;8200004265000;820000426500;01;1;00;01;03;;;;;;;;De 50 à 64 ans
820000426500002;8200004265000;820000426500;02;2;01;00;03;;;;;;;;De 50 à 64 ans
820000426500003;8200004265000;820000426500;03;2;02;02;00;;;;;;;;De 25 à 34 ans
820000432400001;8200004324000;820000432400;01;1;00;02;;;;;;;;;De 50 à 64 ans
820000432400002;8200004324000;820000432400;02;2;03;00;;;;;;;;;75 ans et plus
820000432500001;8200004325000;820000432500;01;2;00;01;;;;;;;;;De 25 à 34 ans
820000432500002;8200004325000;820000432500;02;1;01;00;;;;;;;;;De 25 à 34 ans
820000433300001;8200004333000;820000433300;01;1;00;;;;;;;;;;De 35 à 49 ans
820000433400001;8200004334000;820000433400;01;1;00;01;;;;;;;;;75 ans et plus
820000433400002;8200004334000;820000433400;02;2;01;00;;;;;;;;;75 ans et plus
820000434300001;8200004343000;820000434300;01;2;00;;;;;;;;;;75 ans et plus
820000434400001;8200004344000;820000434400;01;1;00;;;;;;;;;;De 25 à 34 ans
820000435400001;8200004354000;820000435400;01;1;00;01;;;;;;;;;75 ans et plus
820000435400002;8200004354000;820000435400;02;2;01;00;;;;;;;;;De 65 à 74 ans
820000436400001;8200004364000;820000436400;01;2;00;;;;;;;;;;De 65 à 74 ans
820000436500001;8200004365000;820000436500;01;2;00;01;;;;;;;;;De 65 à 74 ans
820000436500002;8200004365000;820000436500;02;1;01;00;;;;;;;;;De 65 à 74 ans
820000442400001;8200004424000;820000442400;01;2;00;;;;;;;;;;De 65 à 74 ans
820000442500001;8200004425000;820000442500;01;2;00;01;03;;;;;;;;De 50 à 64 ans
820000442500002;8200004425000;820000442500;02;1;01;00;03;;;;;;;;De 50 à 64 ans
820000442500003;8200004425000;820000442500;03;1;02;02;00;;;;;;;;De 18 à 25 ans
820000443300001;8200004433000;820000443300;01;1;00;;;;;;;;;;De 50 à 64 ans
820000443500001;8200004435000;820000443500;01;2;00;01;;;;;;;;;De 65 à 74 ans
820000443500002;8200004435000;820000443500;02;1;01;00;;;;;;;;;De 65 à 74 ans
820000444400001;8200004444000;820000444400;01;1;00;;;;;;;;;;De 25 à 34 ans
820000444500001;8200004445000;820000444500;01;1;00;01;;;;;;;;;De 50 à 64 ans
