IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_velo;KVELOCAT;KVELOLDD;KVELOBTP;KVELOFREQ;KVELOQUI;KVELOUTIL_FLAG;KVELOUTIL_A;KVELOUTIL_B;KVELOUTIL_C;KVELOUTIL_D;KVPARKVELO;KVKM1SEM
820000193400021;8200001934000;21;2933.2386346;3;2;2;2;1;1;1;0;0;0;4;60
820000194500021;8200001945000;21;1118.3790509;2;2;2;3;1;1;1;1;0;1;3;0
820000196400021;8200001964000;21;2670.9853234;1;2;2;3;1;1;1;1;0;1;3;10
820000201100021;8200002011000;21;1795.9729159;2;2;2;6;1;1;0;1;0;0;4;
820000201200021;8200002012000;21;789.7560187;2;2;2;6;2;1;0;0;1;0;3;
820000201400021;8200002014000;21;4237.2532957;99;2;2;6;21;-2;;;;;4;
820000202200021;8200002022000;21;1353.5933794;1;2;2;6;1;1;0;1;0;0;4;
820000204100021;8200002041000;21;3208.3810894;1;2;2;6;1;1;0;1;0;0;1;
820000204500021;8200002045000;21;2466.796036;1;2;2;6;1;1;1;0;0;0;4;
820000204500023;8200002045000;23;2466.796036;4;2;1;1;2;1;0;0;0;1;3;50
820000204500022;8200002045000;22;2466.796036;2;2;2;3;1;1;0;0;0;1;3;10
820000205400021;8200002054000;21;3546.6222975;1;2;2;6;1;1;0;1;0;0;9;
820000206200021;8200002062000;21;1604.1566107;1;2;2;5;1;1;1;0;0;0;4;
820000206200025;8200002062000;25;1604.1566107;1;2;2;5;3;1;1;0;0;0;4;
820000206200023;8200002062000;23;1604.1566107;1;2;2;2;3;1;1;0;0;0;4;40
820000206200024;8200002062000;24;1604.1566107;3;2;2;2;3;1;1;0;0;0;4;130
820000206200022;8200002062000;22;1604.1566107;3;2;2;2;1;1;1;0;0;0;4;150
820000211500024;8200002115000;24;1046.3010214;2;2;2;6;2;1;0;1;0;0;3;
820000211500023;8200002115000;23;1046.3010214;2;2;2;1;1;1;0;1;0;1;3;70
820000211500022;8200002115000;22;1046.3010214;3;2;2;4;1;1;1;0;0;0;3;64
820000211500021;8200002115000;21;1046.3010214;1;2;2;4;1;1;1;0;0;0;3;46
820000212500021;8200002125000;21;1538.380218;3;2;2;5;1;1;1;0;1;0;4;
820000212500022;8200002125000;22;1538.380218;1;2;2;5;1;1;0;1;0;0;4;
820000213100021;8200002131000;21;1866.1163973;2;2;2;6;1;1;0;1;0;0;4;
820000213200021;8200002132000;21;1847.5277285;1;2;1;6;1;1;0;1;0;0;1;
820000213200022;8200002132000;22;1847.5277285;1;2;2;6;2;1;0;1;0;0;1;
820000213500023;8200002135000;23;1208.9465942;3;2;2;6;3;1;1;0;0;0;3;
820000213500021;8200002135000;21;1208.9465942;2;2;2;4;2;1;0;1;0;1;3;0
820000213500022;8200002135000;22;1208.9465942;3;2;2;4;2;1;1;0;0;0;3;0
820000214100021;8200002141000;21;2153.8027947;1;2;2;6;1;1;0;1;0;0;1;
820000214300021;8200002143000;21;2535.1834098;4;2;2;3;2;1;1;0;0;0;3;4
820000215200022;8200002152000;22;1831.4016113;2;2;2;5;2;1;1;1;0;0;4;
820000215200021;8200002152000;21;1831.4016113;1;2;2;4;1;1;1;1;0;0;4;0
820000215300021;8200002153000;21;3631.2268763;1;2;2;6;4;1;0;1;0;0;3;
820000215500021;8200002155000;21;1310.0964665;2;2;1;6;1;1;0;1;0;0;3;
820000215500022;8200002155000;22;1310.0964665;1;2;2;6;2;1;0;1;0;0;4;
820000215500023;8200002155000;23;1310.0964665;1;2;2;6;4;1;0;1;0;0;4;
820000215500024;8200002155000;24;1310.0964665;1;2;2;6;5;1;0;1;0;0;3;
820000221500022;8200002215000;22;2253.3779525;4;2;2;2;2;1;0;1;1;0;5;0
820000221500021;8200002215000;21;2253.3779525;1;2;1;3;1;1;0;1;1;0;5;0
820000222100021;8200002221000;21;2651.5816169;1;2;2;6;1;1;0;1;0;0;1;
820000222400021;8200002224000;21;4104.9121194;2;2;2;1;1;1;0;1;0;1;4;21
820000222500222;8200002225002;22;1082.0397044;1;2;2;6;3;1;0;1;0;0;4;
820000222500221;8200002225002;21;1082.0397044;1;2;2;2;2;1;1;0;0;0;4;30
820000223200021;8200002232000;21;1512.0281873;4;2;2;5;2;1;0;1;0;0;1;
820000223200022;8200002232000;22;1512.0281873;1;2;2;1;3;1;1;0;0;0;1;80
820000224500021;8200002245000;21;881.70651049;1;2;2;5;2;1;1;0;0;0;4;
820000225200021;8200002252000;21;1598.6686744;3;2;2;5;1;1;1;0;0;0;1;
820000225500022;8200002255000;22;1324.6230458;2;2;1;3;2;1;0;1;0;0;3;0
820000225500021;8200002255000;21;1324.6230458;2;2;2;3;1;1;0;1;0;0;3;0
820000226100021;8200002261000;21;1398.4541581;1;2;2;6;1;1;1;0;0;0;4;
820000226100022;8200002261000;22;1398.4541581;1;2;2;6;2;1;0;1;0;0;4;
820000226200021;8200002262000;21;903.31602043;1;2;2;6;1;1;0;1;0;0;4;
820000226200022;8200002262000;22;903.31602043;1;2;2;6;2;1;0;1;0;0;4;
820000231200021;8200002312000;21;2536.7387773;1;2;2;6;1;1;1;1;0;0;1;
820000231200022;8200002312000;22;2536.7387773;1;2;2;6;2;1;1;1;0;0;1;
820000231400021;8200002314000;21;1924.5860622;1;2;1;1;1;1;0;0;1;1;4;40
820000231400022;8200002314000;22;1924.5860622;1;2;2;2;2;1;0;0;1;1;4;20
820000232200021;8200002322000;21;1606.3383274;3;2;2;3;1;1;1;0;0;0;1;10
820000233200021;8200002332000;21;2604.7836234;1;2;2;4;1;1;0;1;0;0;1;0
820000233200022;8200002332000;22;2604.7836234;1;2;2;4;2;1;0;1;0;0;1;0
820000234200021;8200002342000;21;1074.7055357;2;2;2;6;2;1;0;1;0;0;1;
820000234200022;8200002342000;22;1074.7055357;1;2;2;6;1;1;0;1;0;0;1;
820000235200021;8200002352000;21;808.1698796;6;2;2;6;1;1;1;1;0;0;4;
820000235200022;8200002352000;22;808.1698796;6;2;2;6;2;1;0;1;0;1;4;
820000235500021;8200002355000;21;1305.0491845;2;2;2;6;1;1;0;1;0;0;4;
820000235500022;8200002355000;22;1305.0491845;2;2;2;4;2;1;1;1;0;0;4;0
820000236200021;8200002362000;21;1193.804674;3;2;2;4;1;1;0;1;0;0;4;0
820000236500021;8200002365000;21;2612.342162;1;2;2;6;1;1;1;0;0;0;3;
820000236500022;8200002365000;22;2612.342162;1;2;2;6;21;1;1;0;0;0;3;
820000236500023;8200002365000;23;2612.342162;3;2;2;6;1;1;1;0;0;0;3;
820000236500024;8200002365000;24;2612.342162;3;2;2;6;21;1;1;0;0;0;3;
820000236500025;8200002365000;25;2612.342162;6;2;2;3;2;1;0;1;0;1;3;6
820000241100021;8200002411000;21;1874.4195289;1;2;2;6;1;1;1;0;0;0;4;
820000241100022;8200002411000;22;1874.4195289;3;2;2;6;1;1;1;0;0;0;4;
820000242200022;8200002422000;22;1629.850668;2;2;2;2;2;1;0;1;0;0;1;140
820000242200021;8200002422000;21;1629.850668;1;2;2;2;1;1;0;1;0;0;1;140
820000242200024;8200002422000;24;1629.850668;2;2;2;2;3;1;0;1;0;0;1;140
820000242200023;8200002422000;23;1629.850668;1;2;2;2;4;1;0;1;0;0;1;140
820000243200021;8200002432000;21;2148.4401737;3;2;2;4;2;1;1;1;0;0;4;24
820000243300021;8200002433000;21;1689.1823441;4;2;2;6;1;1;0;1;0;0;1;
820000243300022;8200002433000;22;1689.1823441;1;2;2;6;2;1;0;1;0;0;1;
820000244100021;8200002441000;21;1676.1201235;1;2;2;6;1;1;0;1;0;0;4;
820000245500021;8200002455000;21;1904.9457968;2;2;2;6;1;1;0;1;0;0;3;
820000245500022;8200002455000;22;1904.9457968;1;2;2;6;2;1;0;1;0;0;3;
820000246300021;8200002463000;21;2284.5136482;2;2;2;6;1;1;0;1;0;0;4;
820000246500021;8200002465000;21;945.37515559;1;2;2;6;2;1;0;1;0;0;4;
820000251100021;8200002511000;21;2300.2531384;2;2;1;6;2;1;0;1;0;0;4;
820000252400021;8200002524000;21;2892.2936867;2;2;2;6;1;1;1;1;0;0;5;
820000252500022;8200002525000;22;1644.6726829;2;2;2;2;2;1;1;0;0;0;5;70
820000252500021;8200002525000;21;1644.6726829;3;2;2;4;1;1;1;0;0;0;5;0
820000261200023;8200002612000;23;1430.1065046;2;2;2;6;2;1;0;1;0;0;4;
820000261200021;8200002612000;21;1430.1065046;1;2;2;4;1;1;1;1;0;0;4;0
820000261200022;8200002612000;22;1430.1065046;3;2;2;4;1;1;1;0;0;0;4;0
820000261500022;8200002615000;22;1589.0118894;1;2;1;4;2;1;0;1;0;0;4;0
820000261500021;8200002615000;21;1589.0118894;1;2;2;4;1;1;0;1;0;0;4;0
820000262100021;8200002621000;21;2503.7510861;1;2;2;6;1;1;0;1;0;0;4;
820000262500023;8200002625000;23;2883.646518;3;2;2;6;1;1;1;0;0;0;1;
820000262500022;8200002625000;22;2883.646518;2;2;2;2;2;1;0;1;0;0;1;30
820000262500021;8200002625000;21;2883.646518;2;2;2;3;1;1;0;1;0;0;1;30
820000263200022;8200002632000;22;1264.482826;1;2;1;5;2;1;0;1;0;0;1;
820000263200021;8200002632000;21;1264.482826;1;2;1;4;1;1;0;1;0;0;1;4
820000265400021;8200002654000;21;2293.5092631;4;2;2;3;1;1;0;0;0;1;4;5
820000266200021;8200002662000;21;574.05565866;1;2;2;6;1;1;0;1;0;0;1;
820000266200022;8200002662000;22;574.05565866;1;2;2;6;2;1;0;1;0;0;1;
820000272400021;8200002724000;21;2579.0584653;4;2;2;1;1;1;0;0;1;0;3;50
820000272400022;8200002724000;22;2579.0584653;4;2;2;4;2;1;0;1;0;0;3;40
820000272500023;8200002725000;23;2822.9944882;1;2;2;3;2;1;1;1;0;0;1;25
820000272500021;8200002725000;21;2822.9944882;1;2;2;3;1;1;1;0;0;0;1;25
820000272500022;8200002725000;22;2822.9944882;2;2;2;4;4;1;0;1;0;0;1;10
820000273200021;8200002732000;21;1040.0257419;1;2;2;6;1;1;0;1;0;0;1;
820000273400021;8200002734000;21;3418.7654322;1;2;2;6;1;1;0;0;0;1;3;
820000273400022;8200002734000;22;3418.7654322;1;2;2;6;2;1;0;0;0;1;3;
820000274200021;8200002742000;21;1625.7777798;1;2;2;6;1;1;1;1;0;0;1;
820000274400021;8200002744000;21;2968.4914106;4;1;1;1;1;1;0;0;1;0;3;14
820000274500021;8200002745000;21;3310.1398135;1;2;2;3;1;1;0;1;0;0;4;5
820000275200021;8200002752000;21;1417.256542;3;2;2;6;1;1;1;0;0;0;4;
820000276200021;8200002762000;21;911.93052473;1;2;2;5;1;1;0;1;0;0;4;
820000276200022;8200002762000;22;911.93052473;1;2;1;5;2;1;0;1;0;0;4;
820000281300021;8200002813000;21;3698.3559712;4;2;2;5;2;1;0;1;0;1;2;
820000282200021;8200002822000;21;1414.4495283;1;2;2;6;1;1;0;1;0;0;4;
820000282200022;8200002822000;22;1414.4495283;1;2;2;6;2;1;0;1;0;0;4;
820000282200023;8200002822000;23;1414.4495283;1;2;2;6;3;1;0;1;0;0;4;
820000282200024;8200002822000;24;1414.4495283;1;2;2;4;4;1;0;1;0;0;4;5
820000282200025;8200002822000;25;1414.4495283;1;2;2;4;5;1;0;1;0;0;4;5
820000283400021;8200002834000;21;1498.1624888;1;2;2;3;1;1;0;1;0;0;4;0
820000284300021;8200002843000;21;910.98493929;1;2;2;6;6;1;1;1;0;0;5;
820000285200021;8200002852000;21;1713.6716602;2;2;2;6;1;1;0;1;0;0;4;
820000285200022;8200002852000;22;1713.6716602;2;2;2;6;2;1;0;1;0;0;4;
820000286200021;8200002862000;21;654.40019557;1;2;2;5;2;1;1;1;0;0;4;
820000286200022;8200002862000;22;654.40019557;2;2;2;6;1;1;1;1;0;0;4;
820000292200021;8200002922000;21;1287.6207433;1;2;1;6;1;1;0;1;0;0;4;
820000292200022;8200002922000;22;1287.6207433;1;2;2;6;2;1;0;1;0;0;4;
820000292300024;8200002923000;24;3016.9443541;1;2;2;6;4;1;0;1;0;0;5;
820000292300022;8200002923000;22;3016.9443541;4;2;2;3;2;1;0;1;0;0;5;30
820000292300021;8200002923000;21;3016.9443541;1;2;2;3;1;1;0;1;0;1;3;40
820000292300023;8200002923000;23;3016.9443541;2;2;2;4;3;1;0;1;0;0;5;30
820000292400021;8200002924000;21;4105.0103893;3;2;2;2;1;1;1;0;0;0;3;90
820000292500021;8200002925000;21;1209.9524675;1;2;2;2;1;1;0;0;0;1;4;10
820000293500021;8200002935000;21;1363.6691416;1;2;2;2;1;1;1;0;0;0;4;30
820000294200021;8200002942000;21;1580.0451368;1;2;2;6;2;1;1;1;0;0;4;
820000294500021;8200002945000;21;1260.9237275;4;2;2;6;2;1;0;1;0;0;1;
820000294500022;8200002945000;22;1260.9237275;2;2;2;6;1;1;0;1;0;0;1;
820000295300021;8200002953000;21;3571.5714245;4;2;1;1;1;1;0;1;0;1;2;20
820000301500021;8200003015000;21;1857.8147156;1;2;2;3;2;1;1;0;0;0;4;30
820000301500023;8200003015000;23;1857.8147156;2;2;2;4;1;1;1;1;0;0;4;20
820000301500022;8200003015000;22;1857.8147156;1;2;2;4;3;1;1;0;0;0;4;20
820000303500021;8200003035000;21;1234.8310534;3;2;2;6;2;1;1;0;0;0;1;
820000304100021;8200003041000;21;2279.4192679;1;2;2;5;2;1;1;0;0;0;4;
820000305200021;8200003052000;21;1015.3693812;1;2;2;6;1;1;0;1;0;0;1;
820000305200022;8200003052000;22;1015.3693812;2;2;1;6;2;1;0;1;0;0;1;
820000305400021;8200003054000;21;2743.2897685;1;2;1;6;1;1;0;1;0;0;4;
820000305400022;8200003054000;22;2743.2897685;4;2;2;6;2;1;0;1;0;0;4;
820000306200021;8200003062000;21;1380.1592078;1;2;2;3;2;1;1;1;0;0;3;7
820000306200022;8200003062000;22;1380.1592078;1;2;2;4;1;1;1;1;0;0;3;7
820000311200022;8200003112000;22;1242.5115174;1;2;2;6;3;1;0;1;0;0;1;
820000311200023;8200003112000;23;1242.5115174;7;2;2;6;4;1;0;1;0;0;1;
820000311200021;8200003112000;21;1242.5115174;1;2;2;4;1;1;0;1;0;0;1;0
820000311500021;8200003115000;21;2013.0178276;1;2;2;4;1;1;0;1;0;0;4;0
820000312200021;8200003122000;21;1072.6618435;2;2;2;2;2;1;0;1;1;0;4;30
820000312500021;8200003125000;21;1136.4233236;1;2;2;6;1;1;0;0;0;1;4;
820000313200022;8200003132000;22;1153.5236528;1;2;2;3;3;1;0;1;0;0;1;0
820000313200021;8200003132000;21;1153.5236528;1;2;2;4;1;1;0;1;0;0;1;0
820000313500021;8200003135000;21;1631.1180655;1;2;2;6;1;1;1;0;0;0;4;
820000313500022;8200003135000;22;1631.1180655;1;2;2;6;1;1;1;0;0;0;4;
820000313500023;8200003135000;23;1631.1180655;1;2;2;6;1;1;0;1;0;0;4;
820000314400021;8200003144000;21;2220.1830273;1;2;2;4;2;1;0;1;0;0;4;0
820000314500021;8200003145000;21;829.12001426;1;2;2;6;1;1;0;1;0;0;4;
820000315200022;8200003152000;22;1576.4347831;1;2;2;6;3;1;0;1;0;0;4;
820000315200024;8200003152000;24;1576.4347831;7;2;2;6;3;1;1;0;0;0;4;
820000315200021;8200003152000;21;1576.4347831;1;2;2;1;3;1;1;0;0;0;4;0
820000315200023;8200003152000;23;1576.4347831;1;2;2;2;3;1;1;1;0;0;4;0
820000321200021;8200003212000;21;1602.6644987;1;2;2;4;2;1;0;1;0;0;3;0
820000321500022;8200003215000;22;1000.860225;4;2;1;6;2;1;0;1;0;0;4;
820000321500023;8200003215000;23;1000.860225;1;2;2;6;3;1;0;1;0;0;4;
820000321500021;8200003215000;21;1000.860225;1;2;1;3;1;1;0;1;0;0;4;0
820000322200021;8200003222000;21;2240.4013053;2;2;2;2;1;1;0;0;0;1;2;20
820000324200021;8200003242000;21;1087.358276;1;2;2;6;3;1;1;0;0;0;4;
820000325200021;8200003252000;21;2149.7200983;5;2;2;6;1;1;0;1;0;0;1;
820000325200022;8200003252000;22;2149.7200983;1;2;2;6;2;1;1;0;0;0;1;
820000331200023;8200003312000;23;1852.7334638;3;2;2;6;2;1;1;0;0;0;1;
820000331200024;8200003312000;24;1852.7334638;1;2;2;6;2;1;0;1;0;0;1;
820000331200022;8200003312000;22;1852.7334638;4;2;2;4;1;1;0;1;0;0;1;0
820000331200021;8200003312000;21;1852.7334638;4;2;2;4;1;1;0;1;0;0;1;0
820000332500022;8200003325000;22;1978.7033655;1;2;2;5;1;1;1;0;0;0;4;
820000332500023;8200003325000;23;1978.7033655;3;2;2;6;2;1;1;0;0;0;3;
820000332500024;8200003325000;24;1978.7033655;1;2;2;2;4;1;0;0;1;0;3;10
820000332500021;8200003325000;21;1978.7033655;3;2;2;3;1;1;1;0;0;0;4;65
820000332500025;8200003325000;25;1978.7033655;1;2;2;4;3;1;0;0;1;0;3;0
820000336300022;8200003363000;22;4451.3165074;3;2;2;2;1;1;0;1;1;0;4;18
820000336300021;8200003363000;21;4451.3165074;3;2;2;3;1;1;1;0;0;0;4;100
820000341200021;8200003412000;21;1337.9979441;3;2;2;3;1;1;0;1;0;0;1;5
820000342200021;8200003422000;21;804.46370214;1;2;2;4;3;1;0;1;0;0;4;20
820000342400021;8200003424000;21;1929.3686209;1;2;2;2;1;1;1;1;0;0;4;3
820000342400022;8200003424000;22;1929.3686209;1;2;2;2;2;1;1;1;0;0;4;8
820000342500021;8200003425000;21;1096.6299198;1;2;2;6;2;1;0;1;0;0;4;
820000342500022;8200003425000;22;1096.6299198;1;2;1;6;1;1;0;1;0;0;4;
820000342500023;8200003425000;23;1096.6299198;1;2;1;6;2;1;0;1;0;0;4;
820000343400021;8200003434000;21;2527.6038874;1;2;2;1;1;1;0;0;1;0;4;20
820000344300021;8200003443000;21;3961.5394702;3;2;2;4;1;1;1;1;1;1;4;0
820000346500121;8200003465001;21;817.64528287;3;2;2;2;2;1;1;0;0;0;1;100
820000353500022;8200003535000;22;1062.8008446;6;2;2;3;2;1;0;1;0;0;4;120
820000353500021;8200003535000;21;1062.8008446;6;2;2;3;1;1;0;1;0;0;4;120
820000355500021;8200003555000;21;1546.9801369;1;2;2;5;1;1;0;1;0;0;4;
820000355500022;8200003555000;22;1546.9801369;1;2;2;5;2;1;0;1;0;0;4;
820000356400021;8200003564000;21;2902.8498292;2;2;2;6;1;1;0;1;0;0;4;
820000356400023;8200003564000;23;2902.8498292;1;2;2;6;3;1;0;1;0;0;4;
820000356400022;8200003564000;22;2902.8498292;1;2;2;4;2;1;0;1;0;0;4;0
820000361500021;8200003615000;21;2080.2970446;1;2;2;4;1;1;0;1;0;0;1;0
820000362200021;8200003622000;21;871.3628222;2;2;2;6;1;1;0;1;0;0;4;
820000362200022;8200003622000;22;871.3628222;2;2;2;6;3;1;0;1;0;0;4;
820000362200023;8200003622000;23;871.3628222;3;2;2;4;1;1;1;0;0;0;4;0
820000362400021;8200003624000;21;3103.1953663;1;2;2;2;1;1;0;0;1;0;5;10
820000363200022;8200003632000;22;1284.0724892;1;2;2;6;1;1;1;0;0;0;5;
820000363200021;8200003632000;21;1284.0724892;6;2;2;2;1;1;0;1;0;1;4;120
820000363300021;8200003633000;21;3733.5050248;2;2;2;2;1;1;1;1;1;1;2;30
820000364200021;8200003642000;21;1474.0706537;1;2;2;4;2;1;1;0;0;0;5;0
820000365400022;8200003654000;22;1780.633663;6;2;2;4;2;1;0;1;0;0;4;0
820000365400021;8200003654000;21;1780.633663;6;2;2;4;1;1;0;1;0;0;4;0
820000366500021;8200003665000;21;1915.8101829;2;2;1;6;2;1;0;0;0;1;4;
820000372200021;8200003722000;21;1006.6940027;2;2;2;6;21;1;0;1;0;0;1;
820000372200022;8200003722000;22;1006.6940027;2;2;2;6;1;1;0;1;0;0;1;
820000372500021;8200003725000;21;1268.979716;3;2;2;3;1;1;0;1;0;1;1;0
820000372500022;8200003725000;22;1268.979716;3;2;2;4;2;1;0;1;0;1;1;0
820000373500021;8200003735000;21;592.88893189;4;2;2;6;2;1;0;1;0;0;4;
820000375300021;8200003753000;21;2074.7777561;5;2;2;2;1;1;1;1;0;1;3;50
820000375400021;8200003754000;21;1950.3394597;1;2;2;6;2;1;1;0;0;0;5;
820000375500021;8200003755000;21;918.49945152;1;2;2;6;2;1;0;1;0;0;4;
820000375500022;8200003755000;22;918.49945152;1;2;2;6;1;1;0;1;0;0;4;
820000376400021;8200003764000;21;1855.6575416;4;2;2;3;1;1;0;1;0;0;4;0
820000376400022;8200003764000;22;1855.6575416;3;2;2;3;1;1;0;1;0;0;4;50
820000376400023;8200003764000;23;1855.6575416;3;2;2;3;1;1;0;1;0;0;4;1
820000382200021;8200003822000;21;1014.9169347;6;2;1;1;1;1;0;0;1;1;4;30
820000382200022;8200003822000;22;1014.9169347;1;2;1;4;2;1;0;1;0;0;4;0
820000383200022;8200003832000;22;1546.3754033;1;2;2;3;2;1;1;0;0;0;4;40
820000383200021;8200003832000;21;1546.3754033;1;2;2;3;1;1;1;0;0;0;4;40
820000384300021;8200003843000;21;2995.9266781;1;2;2;3;2;1;0;1;0;0;5;15
820000385300021;8200003853000;21;4565.6098338;3;2;2;1;1;1;0;0;1;1;4;30
820000385500021;8200003855000;21;2113.6458028;1;2;2;4;1;1;1;0;0;0;4;0
820000386500021;8200003865000;21;2414.768905;1;2;2;5;2;1;1;1;0;0;5;
820000386500022;8200003865000;22;2414.768905;1;2;2;6;1;1;0;1;0;0;5;
820000391400021;8200003914000;21;3842.0428197;1;2;1;4;1;1;0;1;0;0;5;0
820000391500021;8200003915000;21;989.53776259;3;2;2;3;2;1;0;1;0;0;4;100
820000394300021;8200003943000;21;1600.674924;1;2;2;6;2;1;0;0;0;1;5;
820000394500021;8200003945000;21;1091.3949259;1;2;2;3;2;1;1;1;0;0;1;0
820000395200021;8200003952000;21;1524.5678861;3;2;2;6;1;1;1;0;0;0;4;
820000395200022;8200003952000;22;1524.5678861;3;2;2;6;2;1;0;1;0;0;4;
820000395200023;8200003952000;23;1524.5678861;1;2;2;6;4;1;1;0;0;0;4;
820000395200024;8200003952000;24;1524.5678861;1;2;2;4;6;1;1;0;0;0;4;0
820000395200025;8200003952000;25;1524.5678861;1;2;2;4;6;1;1;0;0;0;4;0
820000395500021;8200003955000;21;1730.7389536;1;2;2;6;3;1;0;0;1;0;4;
820000395500022;8200003955000;22;1730.7389536;1;2;2;6;1;1;0;1;0;0;4;
820000395500023;8200003955000;23;1730.7389536;1;2;2;6;4;1;1;1;0;0;4;
820000402500021;8200004025000;21;754.60527094;1;2;2;6;1;1;0;1;0;0;1;
820000402500022;8200004025000;22;754.60527094;1;2;2;6;2;1;0;1;0;0;1;
820000402500023;8200004025000;23;754.60527094;1;2;2;6;3;1;0;1;0;0;1;
820000402500024;8200004025000;24;754.60527094;1;2;2;6;4;1;0;1;0;0;1;
820000402500025;8200004025000;25;754.60527094;1;2;2;6;5;1;0;1;0;0;1;
820000403500021;8200004035000;21;944.45131743;4;2;2;6;2;1;0;1;0;0;1;
820000404500021;8200004045000;21;1413.6239751;1;2;2;6;2;1;0;1;0;0;1;
820000404500023;8200004045000;23;1413.6239751;2;2;2;6;1;1;0;1;0;0;1;
820000404500024;8200004045000;24;1413.6239751;3;2;2;6;2;1;1;0;0;0;1;
820000404500022;8200004045000;22;1413.6239751;1;2;2;1;3;1;0;1;0;0;1;30
820000405400021;8200004054000;21;2995.0001116;1;2;2;1;5;1;0;0;1;0;4;70
820000411500021;8200004115000;21;1862.8906479;3;2;2;6;2;1;1;0;0;0;5;
820000411500022;8200004115000;22;1862.8906479;2;2;2;6;1;1;0;1;0;0;5;
820000413500021;8200004135000;21;2891.7333262;3;2;2;6;1;1;0;1;0;0;1;
820000414500021;8200004145000;21;1278.7937206;4;2;2;6;1;1;0;1;0;0;3;
820000415500021;8200004155000;21;2109.5366735;1;2;2;3;3;1;1;0;0;0;4;0
820000421500021;8200004215000;21;1195.3294123;1;2;2;5;1;1;1;0;0;0;1;
820000433400021;8200004334000;21;2041.9915317;1;2;2;3;1;1;1;1;0;0;1;0
820000436400021;8200004364000;21;1354.5088903;2;2;2;6;1;1;0;1;0;0;7;
820000436500021;8200004365000;21;1155.1239683;2;2;2;6;2;1;0;1;0;0;1;
820000436500022;8200004365000;22;1155.1239683;2;2;2;6;2;1;0;1;0;0;1;
820000453400021;8200004534000;21;1359.232679;1;2;2;1;2;1;1;0;1;0;2;0
820000453400022;8200004534000;22;1359.232679;1;2;2;3;1;1;0;1;0;0;2;20
820000454500021;8200004545000;21;642.15796557;3;2;2;6;3;1;0;1;0;0;4;
820000455500021;8200004555000;21;2063.127599;1;2;2;6;1;1;0;1;0;0;4;
820000455500022;8200004555000;22;2063.127599;1;2;2;6;2;1;0;1;0;0;4;
820000456500021;8200004565000;21;1748.3908399;1;2;2;5;1;1;0;1;0;0;4;
820000456500022;8200004565000;22;1748.3908399;1;2;2;5;2;1;0;1;0;0;4;
820000462400021;8200004624000;21;1523.7607103;2;2;2;2;1;1;1;0;0;0;1;0
820000463500021;8200004635000;21;501.26971749;1;2;2;6;1;1;1;0;0;0;4;
820000463500022;8200004635000;22;501.26971749;3;2;2;6;1;1;1;1;0;0;4;
820000463500023;8200004635000;23;501.26971749;1;2;2;6;2;1;0;1;0;0;4;
820000463500024;8200004635000;24;501.26971749;2;2;2;6;3;1;0;1;0;0;4;
820000464400022;8200004644000;22;2462.5571233;3;2;2;6;1;1;0;1;0;0;4;
820000464400021;8200004644000;21;2462.5571233;3;2;2;2;1;1;0;1;0;0;4;150
820000464500021;8200004645000;21;701.77991601;1;2;2;6;4;1;0;1;0;0;4;
820000464500022;8200004645000;22;701.77991601;1;2;2;6;2;1;0;1;0;0;4;
820000464500023;8200004645000;23;701.77991601;1;2;2;4;1;1;0;1;0;0;4;1
820000465500021;8200004655000;21;1133.0279646;1;2;2;6;2;1;0;1;0;0;4;
820000465500022;8200004655000;22;1133.0279646;1;2;2;6;1;1;0;1;0;0;4;
820000466400021;8200004664000;21;840.70960303;1;2;2;6;1;1;1;0;0;0;5;
820000472500021;8200004725000;21;698.90500604;4;2;2;3;21;1;0;1;0;0;3;0
820000472500022;8200004725000;22;698.90500604;1;2;2;3;21;1;0;1;0;0;3;0
820000476500021;8200004765000;21;2253.0133063;1;2;2;6;1;1;1;0;0;0;4;
820000476500022;8200004765000;22;2253.0133063;3;2;2;6;1;1;1;0;0;0;4;
820000484500021;8200004845000;21;2152.5007388;1;2;2;5;1;1;0;1;0;0;4;
820000484500022;8200004845000;22;2152.5007388;1;2;2;4;2;1;0;1;0;0;4;0
820000486500021;8200004865000;21;1330.8079766;1;2;2;4;1;1;0;1;0;0;4;0
820000494500021;8200004945000;21;2362.1231586;1;2;2;6;2;1;0;1;0;0;4;
820000494500022;8200004945000;22;2362.1231586;2;2;2;6;1;1;0;1;0;0;4;
820000496500021;8200004965000;21;899.64838986;4;2;2;6;2;1;0;1;0;0;1;
820000503400021;8200005034000;21;2213.1734753;1;2;2;3;1;1;0;1;0;0;4;5
820000504500021;8200005045000;21;1877.7851375;1;2;2;6;2;1;1;0;0;0;4;
820000504500022;8200005045000;22;1877.7851375;2;2;1;6;1;1;0;1;0;0;4;
820000505400021;8200005054000;21;1554.5893382;1;2;2;5;2;1;0;1;0;0;4;
820000505500021;8200005055000;21;1215.5445383;3;2;2;6;1;1;1;0;0;0;4;
820000513500021;8200005135000;21;3738.3463698;1;2;2;6;2;1;0;1;0;0;4;
820000516500021;8200005165000;21;1160.7682299;1;2;2;6;2;1;1;1;0;0;4;
820000521400021;8200005214000;21;1728.2071476;3;2;2;2;3;1;1;1;0;0;4;6
820000521400022;8200005214000;22;1728.2071476;3;2;2;3;4;1;1;1;0;0;4;0
