ident_ind;ident_men;ident_log;NOI;BS;HABRP;vague_enq;SEXE;ANAIS;AGE;AGEJANV;AG;AGEQ;AGQ;AGE6;AG6;LNAIS;NAIS7;ANARRIV;INATIO;NATIO7;COUPLE;COUPLRP;CONJOINT;ETAMATRI;PACS;LIENTYP;LIENPERS;ENFANT;ENFRP;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;AIDE1E;IDENTAID;TYPOLOG;JOURAN;JOURSEM;MOISAN;JOUR2AN;DOLOG;IDOLOG;IPROPLOC;AUTLOG;LOGCOL;TYPLOGCO;TYPLOGCO_A;TYPLOGCO_B;TYPLOGCO_C;TYPLOGCO_D;TYPLOGCO_E;TYPLOGCO_F;TYPLOGCO_G;TYPLOGCO_H;LOGIND;NAUTLOG_IND;NOLOG1_IND;TYPOLOGD1;JOURAND1;JOURSEMD1;MOISAND1;JOUR2AND1;DOLOGD1;NOLOG2_IND;TYPOLOGD2;JOURAND2;JOURSEMD2;MOISAND2;JOUR2AND2;DOLOGD2;HANDICAP;IGREF;PRACT;IPRAN;LIENPREF;LIENPRRP;FAMPRINC;CS42;CS24;SITUA;ACTIF;ACTOCCUP;ACTOCCUPE;TRAVAIL;TRAVAILNR;ACTIVANTE;STATUT;RECHEMPLOI;CS_ACT;TYPEMPLOI;TITULAIREFP;TEMPTRAV;SUPERVISION;CLASSIF;FONCTION;SALARIES;STATUTANTE;SUPERVISANTE;CLASSIFANTE;CS_ANTE;STATUTCD;CLASSIFCD;CS_DCD;DIP11;DDIPL;MER1E;MER2E;PER1E;PER2E;APART;TYPFAM
110000035400001;1100000354000;110000035400;01;0;1;5;2;1966;52;52;53;50;50;50;50;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;2;7;;;;;;;;;;42;4;2;;3;;;0
110000035500002;1100000355000;110000035500;02;0;1;5;2;1974;44;44;45;40;45;40;40;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;38;36;1;1;1;0;1;;;3;3;38;6;;1;3;7;8;;;;;;;;;11;1;2;;2;;2;1
110000036400001;1100000364000;110000036400;01;0;1;6;2;1937;82;81;82;75;75;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;70;7;3;;3;;2;0
110000036500001;1100000365000;110000036500;01;0;1;6;2;1988;30;30;31;30;30;30;30;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;3;7;;;;;;;;;;31;3;2;;3;;2;1
110000036700001;1100000367000;110000036700;01;0;1;6;1;1968;50;50;51;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;85;82;7;2;2;0;2;2;1;;3;;;;;;;;;3;3;7;37;;;;31;3;2;;3;;;0
110000041300003;1100000413000;110000041300;03;0;1;1;1;2000;18;17;18;15;15;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;41;4;1;2;1;1;2;1
110000041700001;1100000417000;110000041700;01;0;1;1;1;1984;34;33;34;30;30;30;30;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;3;7;7;;;;;;;;;10;1;2;;2;;;0
110000042400001;1100000424000;110000042400;01;0;1;2;1;1939;79;78;79;75;75;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;72;72;5;2;2;0;2;1;1;;3;;;;;;;;;6;;;22;;;;10;1;3;;3;;;0
110000042500003;1100000425000;110000042500;03;0;1;2;1;2012;6;5;6;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
110000042600001;1100000426000;110000042600;01;0;1;2;1;1974;44;43;44;40;40;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;22;22;1;1;1;0;1;;;6;3;22;;;;;;;2;;;;;;;;10;1;3;;3;;2;1
110000043300001;1100000433000;110000043300;01;0;1;3;2;1931;87;86;87;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;72;72;6;2;2;0;2;2;1;;3;;;;;;;;;5;;;21;7;;21;70;7;3;;3;;;0
110000043400001;1100000434000;110000043400;01;0;1;3;1;1963;55;54;55;55;55;50;50;2;5;1986;3;5;3;2;;4;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;7;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;67;;;;10;1;2;;3;;2;3
110000043500001;1100000435000;110000043500;01;0;1;3;2;1978;40;39;40;40;40;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;43;41;1;1;1;0;1;;;3;3;43;6;;2;3;;;;;;;;;;;33;3;2;;2;;2;1
110000043800001;1100000438000;110000043800;01;0;1;3;2;1964;54;53;54;50;50;50;50;1;1;;1;1;2;2;;2;;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;75;73;7;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;43;;;;50;5;2;;2;;;0
110000044700001;1100000447000;110000044700;01;0;1;4;1;1985;33;32;33;30;30;30;30;2;7;2005;2;2;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;4;1;2;0;2;2;1;;1;;;;;;;;;3;1;7;37;;;;11;1;2;;2;;;0
110000045300001;1100000453000;110000045300;01;0;1;5;2;1993;25;25;26;25;25;15;15;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;54;54;1;1;1;0;1;;;3;3;54;1;;1;3;;;;;;;;;;;10;1;2;;2;;;0
110000045400002;1100000454000;110000045400;02;0;1;5;1;1974;44;44;45;40;45;40;40;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;1;;;;;;;;;;;60;6;3;;3;;2;1
110000045800001;1100000458000;110000045800;01;0;1;5;2;1927;91;91;92;75;75;60;60;2;5;1947;3;5;3;2;;3;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;56;3;;67;71;7;3;;3;;2;0
110000046500001;1100000465000;110000046500;01;0;1;6;1;1955;63;63;64;60;60;60;60;2;5;1960;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;7;37;;;;11;1;3;;3;;2;0
110000046700001;1100000467000;110000046700;01;0;1;6;2;1965;53;53;54;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;03;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;33;32;1;1;1;0;1;;;1;3;33;6;1;1;1;6;;;;;;;;;;10;1;2;;2;;2;3
110000051700001;1100000517000;110000051700;01;0;1;1;2;1970;48;47;48;45;45;40;40;2;7;1997;3;7;3;2;;2;;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;22;22;1;1;1;0;1;;;7;3;22;;;;;;;;;;;;;;;71;7;2;;2;;2;3
110000051800001;1100000518000;110000051800;01;0;1;1;1;1992;25;25;26;25;25;15;15;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;63;61;1;1;1;0;1;;;3;3;63;6;;1;3;;;;;;;;;;;50;5;2;;3;;2;1
110000052300001;1100000523000;110000052300;01;0;1;2;2;1920;97;97;98;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;7;38;3;7;37;11;1;3;;3;;;0
110000052600002;1100000526000;110000052600;02;0;1;2;1;1937;80;80;81;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;10;48;;;;42;4;3;;3;;2;0
110000052700001;1100000527000;110000052700;01;0;1;2;1;1965;53;52;53;50;50;50;50;1;1;;1;1;1;1;2;4;2;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;1;3;37;6;2;1;1;6;11;;;;;;;;;11;1;2;;2;;2;2
110000052800002;1100000528000;110000052800;02;0;1;2;2;1958;60;59;60;60;60;60;60;1;2;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;52;51;1;1;1;0;1;;;3;3;52;6;;1;3;;;;;;;;;;;71;7;3;;3;;2;0
110000053400001;1100000534000;110000053400;01;0;1;3;2;1942;76;75;76;75;75;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;2;7;37;;;;50;5;2;;3;;2;0
110000053500002;1100000535000;110000053500;02;0;1;3;1;1937;81;80;81;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;1;1;;3;;;;;;;;;3;2;7;38;;;;70;7;3;;3;;2;0
110000053800001;1100000538000;110000053800;01;0;1;3;1;1976;42;41;42;40;40;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;53;51;1;1;1;0;1;;;1;3;53;6;1;1;2;;;;;;;;;;;60;6;2;;2;;2;1
110000054600001;1100000546000;110000054600;01;0;1;4;1;1982;36;35;36;35;35;30;30;1;1;;1;1;3;2;;1;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;31;31;1;1;1;0;1;;;7;3;31;;;;;;;;;;;;;;;30;3;2;;2;;2;3
110000054700001;1100000547000;110000054700;01;0;1;4;2;1968;50;49;50;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;33;32;4;1;2;0;2;1;1;;1;;;;;;;;;1;1;6;33;;;;10;1;2;;2;;;0
110000054800001;1100000548000;110000054800;01;0;1;4;2;1968;50;49;50;50;50;50;50;2;6;2000;3;6;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;56;56;1;1;1;0;1;;;3;3;56;6;;1;3;9;;;;;;;;;;71;7;3;;3;;;0
110000055300002;1100000553000;110000055300;02;0;1;5;2;1995;23;23;24;20;20;15;15;1;1;;1;1;1;1;1;1;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;46;46;1;1;1;0;1;;;3;3;46;5;;1;3;5;;;;;;;;;;10;1;2;;2;;2;0
110000055700001;1100000557000;110000055700;01;0;1;5;2;1949;69;69;70;65;70;60;60;2;7;2010;3;7;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;4;;;4;;33.333333333;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;7;37;7;;22;41;4;3;;3;;;0
110000056400001;1100000564000;110000056400;01;0;1;6;1;1939;79;79;80;75;75;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;2;180;;;;49.315068493;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;7;38;;;;11;1;3;;3;;;0
110000056500002;1100000565000;110000056500;02;0;1;6;2;1956;62;62;63;60;60;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;1;3;;52;;;;50;5;2;;3;;2;0
110000061800001;1100000618000;110000061800;01;0;1;1;2;1959;58;58;59;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;77;76;7;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;31;3;3;;3;;;0
110000062300001;1100000623000;110000062300;01;0;1;2;2;1944;74;73;74;70;70;60;60;2;3;1966;2;2;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;31;3;3;;3;;;0
110000062700001;1100000627000;110000062700;01;0;1;2;1;1963;55;54;55;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;1;7;;;;;;;;;;11;1;2;;3;;;0
110000063300001;1100000633000;110000063300;01;0;1;3;1;1975;43;42;43;40;40;40;40;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;2;3;37;6;1;1;1;;;;;;;;;;;10;1;2;;2;;;0
110000063400002;1100000634000;110000063400;02;0;1;3;2;1940;78;77;78;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;50;5;3;;3;;2;0
110000063500001;1100000635000;110000063500;01;0;1;3;2;1956;62;61;62;60;60;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;38;36;1;1;1;0;1;;;3;3;38;6;;2;2;7;8;;;;;;;;;10;1;3;;3;;2;0
110000064400001;1100000644000;110000064400;01;0;1;4;1;1945;73;72;73;70;70;60;60;1;1;;1;1;2;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;4;;;6;;50;;;;;;;;2;1;1;2;00;00;1;31;31;1;1;1;0;1;;;7;3;31;;;;;;;;;;;;;;;11;1;3;;3;;;0
110000064500003;1100000645000;110000064500;03;0;1;4;1;1993;25;24;25;25;25;15;15;2;6;2013;3;6;3;2;;1;2;;;1;1;02;02;00;10;50;50;50;10;10;10;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;81;81;4;1;2;0;2;2;2;;3;;;;;;;;;;;;;;;;42;4;1;1;1;2;2;1
110000064600003;1100000646000;110000064600;03;0;1;4;1;2011;7;6;7;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
110000064700001;1100000647000;110000064700;01;0;1;4;1;1993;24;24;25;20;25;15;15;1;1;;1;1;2;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;22;22;1;1;1;0;1;;;7;3;22;;;;;;;1;;;;;;;;11;1;2;;2;;;0
110000065400001;1100000654000;110000065400;01;0;1;5;2;1945;73;73;74;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;78;76;5;2;2;0;2;1;1;;3;;;;;;;;;3;3;5;64;;;;70;7;3;;3;;2;0
110000065500003;1100000655000;110000065500;03;0;1;5;2;2002;17;16;17;15;15;15;15;1;1;;1;1;3;2;;1;;;;1;1;31;02;00;10;10;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;31;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;60;6;2;;1;2;2;2
110000065800001;1100000658000;110000065800;01;0;1;5;1;1942;76;76;77;75;75;60;60;2;7;1948;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;4;45;;;;30;3;3;;3;;;0
110000066300001;1100000663000;110000066300;01;0;1;6;2;1947;71;71;72;70;70;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;3;;31;41;4;3;;3;;;0
110000066700001;1100000667000;110000066700;01;0;1;6;2;1949;69;69;70;65;70;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;7;38;;;;10;1;3;;3;;;0
110000066800002;1100000668000;110000066800;02;0;1;6;1;1952;66;66;67;65;65;60;60;2;5;1976;3;5;1;1;1;1;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;55;;;;70;7;3;;3;;2;0
110000071400001;1100000714000;110000071400;01;0;1;1;1;1956;61;61;62;60;60;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;7;37;;;;50;5;3;;3;;2;0
110000072400001;1100000724000;110000072400;01;0;1;2;1;1959;58;58;59;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;2;10;6;;;;;;;;;11;1;3;;3;;2;0
110000072800001;1100000728000;110000072800;01;0;1;2;1;1942;76;75;76;75;75;60;60;2;7;1971;3;7;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;2;63;;;;71;7;3;;3;;2;0
110000073400003;1100000734000;110000073400;03;0;1;3;2;2010;8;7;8;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;10;00;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;1;1;1;;;;;100;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;1;2;3
110000073800001;1100000738000;110000073800;01;0;1;3;1;1970;48;47;48;45;45;40;40;2;7;2005;3;7;1;1;2;2;;;;2;2;00;01;03;03;03;03;03;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;67;66;1;1;1;0;1;;;3;2;67;2;;1;3;1;1;;;;;;;;;41;4;2;;3;;2;1
110000074600001;1100000746000;110000074600;01;0;1;4;1;1968;50;49;50;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;81;81;4;1;2;0;2;2;2;;1;;;;;;;;;;;;;;;;71;7;3;;3;;;0
110000074700001;1100000747000;110000074700;01;0;1;4;1;1948;70;69;70;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;72;72;5;2;2;0;2;2;1;;3;;;;;;;;;6;;;22;;;;10;1;3;;3;;2;1
110000075300001;1100000753000;110000075300;01;0;1;5;1;1994;24;24;25;20;25;15;15;2;5;2016;3;5;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;38;36;1;1;1;0;1;;;3;3;38;6;;1;3;7;8;;;;;;;;;11;1;2;;2;;;0
110000075400001;1100000754000;110000075400;01;0;1;5;2;1966;52;52;53;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;53;51;1;1;1;0;1;;;3;3;53;6;;1;3;;;;;;;;;;;50;5;3;;3;;;0
110000075500001;1100000755000;110000075500;01;0;1;5;2;1963;55;55;56;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;45;41;1;1;1;0;1;;;1;3;45;6;1;1;3;4;11;;;;;;;;;50;5;3;;3;;2;0
110000076500001;1100000765000;110000076500;01;0;1;6;2;1974;44;44;45;40;45;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;03;03;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;34;32;1;1;1;0;1;;;1;3;34;6;1;2;3;8;;;;;;;;;;10;1;2;;2;;2;1
110000081500002;1100000815000;110000081500;02;0;1;1;2;1959;59;58;59;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;52;51;1;1;1;0;1;;;2;3;52;6;1;1;3;;;;;;;;;;;71;7;3;;3;;2;1
110000082300001;1100000823000;110000082300;01;0;1;2;1;1960;57;57;58;55;55;50;50;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;63;61;1;1;1;0;1;;;4;2;63;6;;1;2;2;;;;;;;;;;42;4;3;;3;;;0
110000082400001;1100000824000;110000082400;01;0;1;2;1;1945;73;72;73;70;70;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;1;1;;3;;;;;;;;;3;2;7;37;3;9;54;10;1;3;;3;;;0
