IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_veh;KVROUL;cylindree_fin;energie_fin;energie_agrege;hybride;energie_statinfo;energie_CritAir;critair;puis_fisc_fin;ANNEE_1mec;age;ANNEE_acq;dur_acq;KVAQUIV;KVAQUINO01;KVAQUINO02;KVAQUINO03;KVAQUINO04;KVAQUINO05;KVAQUINO06;KVAQUINO07;KVAQUINO08;KVAQUINO09;KVAQUINO10;KVAQUINO11;KVAQUINO12;KVAQUINO13;KVAQUINO14;KVAQUINO15;KVAQUINO16;KVAQUINO17;KVAQUINO18;KVAQUINO19;KVAQUINO20;KVAQUINO21;KVQUICONV01;KVQUICONV02;KVQUICONV03;KVQUICONV04;KVQUICONV05;KVQUICONV06;KVQUICONV07;KVQUICONV08;KVQUICONV09;KVQUICONV10;KVQUICONV11;KVQUICONV12;KVQUICONV13;KVQUICONV14;KVQUICONV15;KVQUICONV16;KVQUICONV17;KVQUICONV18;KVQUICONV19;KVQUICONV20;KVQUICONV21;KVQUI9COV;KVQUICONPV;KVKMV;indic_km_corr;KVKMVT;KVKM1ANV;indic_km_annu_corr;KVKM1ANVT;KVCONS;KVGAREJOUR;KVGARENUIT;KVGARELEC_FLAG;KVGARELEC_A;KVGARELEC_B
930000784500002;9300007845000;02;2217.2191666;1;1.5;GO;2;;4;2;3;4;2006;153;2006;153;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;174494.46076;INTERPO;6;10883.355859;INTERPO;4;4.5;2;2;1;1;0
930000785400001;9300007854000;01;3048.1177714;1;999;;2;;;;;7;.;;2015;46;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;2;;;9;;;9;6;2;2;1;0;0
930000785500001;9300007855000;01;4159.9292137;1;2.4;GO;2;;4;2;N;10;1993;311;2008;130;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;252878.74623;INTERPO;7;3958.301829;INTERPO;1;9999;1;1;1;1;0
930000785500002;9300007855000;02;4159.9292137;1;999;;2;;;;;99;.;;.;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;230526.48131;IMPUTAT;7;;;9;9999;2;2;1;1;0
930000785500003;9300007855000;03;4159.9292137;1;999;;;;;;;99;.;;.;;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;215064.49691;IMPUTAT;7;;;9;9999;2;2;1;1;0
930000786500003;9300007865000;03;2414.4018931;1;1.9;GO;2;;4;2;5;6;2000;221;2014;60;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;124672.31;INTERPO;5;147.08795815;INTERPO;1;10;2;2;1;0;0
930000786500002;9300007865000;02;2414.4018931;1;3;GO;2;;4;2;2;15;2009;113;2018;12;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;144001.9601;INTERPO;5;6209.876392;INTERPO;2;6.3;2;2;1;1;0
930000786500001;9300007865000;01;2414.4018931;1;1;ES;1;;2;4;1;4;2016;29;2016;29;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;34662.17862;INTERPO;2;6010.6849525;INTERPO;2;6;2;2;1;1;0
930000791400001;9300007914000;01;4642.2593868;1;1.4;GO;2;;4;2;3;5;2007;137;2014;51;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;114481.56308;INTERPO;5;8586.1251247;INTERPO;3;9999;2;2;1;0;0
930000792400001;9300007924000;01;3574.100212;1;999;ES;1;;2;4;3;5;2004;175;2008;123;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;98000;ENQUETE;4;4000;ENQUETE;2;5;2;2;1;0;0
930000792500001;9300007925000;01;1212.261345;1;1.2;ES;1;;2;4;1;7;2016;26;2016;26;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;21;14304.184348;INTERPO;1;11027.819167;INTERPO;4;9999;1;1;1;1;0
930000792500002;9300007925000;02;1212.261345;1;1.4;GO;2;;4;2;3;3;2007;134;2008;115;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;52778.093544;INTERPO;3;1192.140975;INTERPO;1;9999;1;1;1;1;0
930000793500002;9300007935000;02;2312.653765;1;7;;2;;;;;7;.;;2004;169;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;210000;ENQUETE;7;12000;ENQUETE;4;6;2;2;1;0;0
930000793500001;9300007935000;01;2312.653765;1;1.6;GO;2;;4;2;2;5;2014;54;2015;34;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;93412.57293;INTERPO;4;19889.440547;INTERPO;5;5;1;1;1;0;0
930000795400001;9300007954000;01;3086.999805;1;999;;1;;;;1;4;2012;83;2013;64;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;13000;ENQUETE;1;1500;ENQUETE;1;9999;2;2;1;0;0
930000796400001;9300007964000;01;3717.0268015;1;1.1;ES;1;;2;4;1;4;2012;82;2012;82;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;57773.307692;INTERPO;3;2047.275641;INTERPO;1;9999;4;4;1;0;0
930000796500001;9300007965000;01;4371.5084301;1;1.6;GO;2;;4;2;2;5;2010;104;2010;104;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;85243.05291;INTERPO;4;14867.151675;INTERPO;4;8;2;2;1;1;0
930000802500001;9300008025000;01;2757.7547173;1;1.9;GO;2;;4;2;2;7;2009;105;2014;52;1;4;5;;;;;;;;;;;;;;;;;;;;1;2;4;5;;;;;;;;;;;;;;;;;;3;5;199221.33775;INTERPO;6;26370.264273;INTERPO;6;6.5;2;2;1;0;0
930000802500002;9300008025000;02;2757.7547173;1;1.9;GO;2;;4;2;5;5;1999;230;2017;8;1;4;;;;;;;;;;;;;;;;;;;;;1;2;4;5;;;;;;;;;;;;;;;;;;3;4;270661.61177;INTERPO;7;4018.8537294;INTERPO;2;9999;1;2;1;0;0
930000803400001;9300008034000;01;4051.1463657;1;2;GO;2;;4;2;4;5;2001;203;2015;35;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;336240.26158;INTERPO;7;11009.673025;INTERPO;4;9999;4;4;1;0;0
930000804400002;9300008044000;02;2335.175548;1;2.5;;2;;;;N;7;1985;406;2015;44;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;89000;ENQUETE;4;5000;ENQUETE;2;5;2;2;1;1;0
930000804400001;9300008044000;01;2335.175548;1;2;GO;2;;4;2;3;8;2007;143;2007;134;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;187918.23237;INTERPO;6;6812.0589575;INTERPO;2;8;2;2;1;1;0
930000804400003;9300008044000;03;2335.175548;1;999;;1;;;;1;99;2015;40;2016;26;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;68567.266484;INTERPO;3;17059.479828;INTERPO;5;9999;2;2;1;1;0
930000804500001;9300008045000;01;955.95145599;1;1.2;ES;1;;2;4;1;4;2011;92;2017;14;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;75549.813097;INTERPO;4;8097.7216917;INTERPO;3;9999;1;1;1;0;0
930000805400001;9300008054000;01;5134.2889519;1;999;;2;;;;;99;.;;2015;43;1;4;;;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;4;3;165000;ENQUETE;6;10000;ENQUETE;4;9999;2;2;1;0;0
930000805500002;9300008055000;02;2151.2795528;1;998;;;;;;;4;2010;99;.;;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;60000;ENQUETE;3;10000;ENQUETE;4;5;2;2;1;0;0
930000805500001;9300008055000;01;2151.2795528;1;5;;2;;;;3;4;2010;109;2010;109;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;140000;ENQUETE;5;15000;ENQUETE;5;6;2;2;1;0;0
930000811400001;9300008114000;01;3528.7263606;1;1.5;GO;2;;4;2;3;5;2011;87;2012;75;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;21;98347.830821;INTERPO;4;11572.859574;INTERPO;4;5;4;4;1;0;0
930000813400001;9300008134000;01;4635.5411658;1;1.2;ES;1;;2;4;1;4;2016;32;2017;20;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;28871.841611;INTERPO;2;11023.244966;INTERPO;4;9999;3;4;1;0;0
930000815400001;9300008154000;01;648.88030913;1;0;GO;2;;4;2;4;4;2004;170;2017;16;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;362000;ENQUETE;7;3000;ENQUETE;1;5;2;2;1;0;0
930000816400001;9300008164000;01;3102.3899267;1;999;;1;;;;2;99;2009;119;.;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;109000;ENQUETE;5;1000;ENQUETE;1;9999;4;4;1;0;0
930000821500002;9300008215000;02;1687.0439903;1;1.5;GO;2;;4;2;2;4;2011;84;2003;178;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;150390.33333;INTERPO;6;3203.8888889;INTERPO;1;5;2;2;1;0;0
930000821500001;9300008215000;01;1687.0439903;1;1.5;GO;2;;4;2;2;6;2011;79;2017;17;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;139944.85019;INTERPO;5;19565.391311;INTERPO;5;9999;2;2;1;0;0
930000823400003;9300008234000;03;5014.4224604;1;1.6;GO;2;;4;2;2;5;2012;81;2016;24;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;228667.6716;INTERPO;7;1514.9753086;INTERPO;1;8;2;2;1;0;0
930000823400001;9300008234000;01;5014.4224604;1;1.4;GO;2;;4;2;3;4;2010;100;2015;37;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;66527.309524;INTERPO;3;11216.337535;INTERPO;4;8;4;4;1;0;0
930000823400002;9300008234000;02;5014.4224604;1;2;GH;4;Hybride non rechargeable;5;2;1;8;2013;60;2018;9;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;187999.39679;ESTIMAT;6;28738.618301;ESTIMAT;6;6.2;4;4;1;0;0
930000823500002;9300008235000;02;1769.271616;1;1.6;GO;2;;4;2;3;6;2010;99;2013;65;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;131062.10423;INTERPO;5;14784.388705;INTERPO;4;4.5;2;2;1;0;0
930000823500001;9300008235000;01;1769.271616;1;;;;;;;;;.;;2005;160;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;221843.18741;INTERPO;7;8657.8226646;INTERPO;3;6;2;2;1;0;0
930000824400001;9300008244000;01;3164.3453068;1;999;;2;;;;2;5;2018;7;2018;6;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;9000;ENQUETE;1;9000;ENQUETE;3;5;2;2;1;0;0
930000824400002;9300008244000;02;3164.3453068;1;999;;2;;;;4;99;2003;191;2017;19;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;400000;ENQUETE;7;7890.9764543;IMPUTAT;2;9999;2;2;1;0;0
930000825400001;9300008254000;01;2557.154921;1;999;ES;1;;2;4;1;4;2018;13;2018;4;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;10000;ENQUETE;1;4000;ENQUETE;2;9999;1;1;1;0;0
930000831400001;9300008314000;01;1426.7862574;1;1.1;ES;1;;2;4;2;4;2009;106;2009;106;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;31515.3125;INTERPO;2;1637.9375;INTERPO;1;8.5;2;2;1;0;0
930000832400001;9300008324000;01;5785.1619366;1;2;GO;2;;4;2;3;7;2007;131;2013;61;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;103455.61765;INTERPO;5;7113.4103641;INTERPO;2;7;2;2;1;0;0
930000834400001;9300008344000;01;1774.9572533;1;1.8;ES;1;;2;4;N;7;1996;271;2007;136;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;161182.91254;INTERPO;6;3926.6763848;INTERPO;1;7;2;2;1;0;0
930000834500001;9300008345000;01;2464.2769774;1;2;GO;2;;4;2;2;10;2013;66;2016;27;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;100031.61194;INTERPO;5;17808.731343;INTERPO;5;6;1;1;1;0;0
930000834500002;9300008345000;02;2464.2769774;1;1.6;GO;2;;4;2;2;4;2018;10;2018;3;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;14214.058233;ESTIMAT;1;15349.500755;ESTIMAT;5;5.5;2;2;1;0;0
930000835500003;9300008355000;03;2278.0912074;1;1.5;GO;2;;4;2;4;6;2002;195;2009;117;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;116506.60353;INTERPO;5;1185.6085316;INTERPO;1;7;2;2;1;0;0
930000835500004;9300008355000;04;2278.0912074;1;0;GO;2;;4;2;5;8;2000;221;2018;11;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;200000;ENQUETE;7;3124.13393;ESTIMAT;1;9999;2;2;1;0;0
930000835500002;9300008355000;02;2278.0912074;1;1.5;GO;2;;4;2;2;6;2013;68;2013;68;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;135987.20752;INTERPO;5;17708.73872;INTERPO;5;7;2;2;1;0;0
930000835500001;9300008355000;01;2278.0912074;1;1.5;GO;2;;4;2;2;6;2012;84;2017;24;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;64876.620112;INTERPO;3;1335.9032637;INTERPO;1;5;2;2;1;0;0
930000836400001;9300008364000;01;3400.3692819;1;1.5;GO;2;;4;2;2;5;2017;16;2018;10;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;21;22686.837497;ESTIMAT;1;17651.534506;ESTIMAT;5;6;2;2;1;0;0
930000836500001;9300008365000;01;3627.141443;1;;ES;1;;2;4;N;16;1993;309;2017;22;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;191788.09863;ESTIMAT;6;1398.4123582;ESTIMAT;1;17;1;1;1;1;0
930000836500002;9300008365000;02;;2;;;;;;;;;.;;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
930000841420001;9300008414200;01;1910.0402731;1;1.5;GO;2;;4;2;3;4;2008;118;2010;89;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;163940.96929;INTERPO;6;19564.29239;INTERPO;5;9999;2;2;1;0;0
930000841430001;9300008414300;01;2226.2791661;1;1.4;GO;2;;4;2;4;4;2005;155;2015;29;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;202363.812;ESTIMAT;7;9196.6817389;ESTIMAT;3;9999;2;2;1;0;0
930000841430002;9300008414300;02;2226.2791661;1;2;GO;2;;4;2;4;6;2003;176;2012;70;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;150031.43742;INTERPO;6;5624.0366809;INTERPO;2;9999;2;2;1;0;0
930000842500003;9300008425000;03;1158.3529907;1;1.9;GO;2;;4;2;3;5;2009;112;2015;35;1;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;118483.85024;INTERPO;5;14638.792271;INTERPO;4;7;2;2;1;0;0
930000842500002;9300008425000;02;1158.3529907;1;0.2;GO;2;;4;2;3;8;2006;140;2015;40;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;160931.81016;INTERPO;6;9552.2914669;INTERPO;3;6.7;2;2;1;0;0
930000842500001;9300008425000;01;1158.3529907;1;2.4;GO;2;;4;2;5;10;1997;252;2003;180;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;224139.68817;INTERPO;7;10000;ENQUETE;4;8;2;2;1;0;0
930000842500004;9300008425000;04;1158.3529907;1;1;ES;1;;2;4;1;4;2014;49;2016;27;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;61204.264896;INTERPO;3;14609.755333;INTERPO;4;4;2;2;1;0;0
930000843400001;9300008434000;01;3477.4851817;1;1.6;GO;2;;4;2;2;4;2013;60;2013;60;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;72292.960894;INTERPO;3;13983.170391;INTERPO;4;9999;3;2;1;0;0
930000843500001;9300008435000;01;1468.128595;1;2;GO;2;;4;2;2;10;2013;63;2014;50;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;87863.434903;INTERPO;4;18102.887812;INTERPO;5;9;4;4;1;0;0
930000843500002;9300008435000;02;1468.128595;1;1.6;GO;2;;4;2;2;6;2015;33;2017;17;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;62964.494805;INTERPO;3;22844.970779;INTERPO;6;9999;4;4;1;0;0
930000844400001;9300008444000;01;2304.7274472;1;1.4;GO;2;;4;2;3;4;2010;106;2010;106;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;65251.843537;INTERPO;3;6764.3776033;INTERPO;2;5;1;1;1;0;0
930000844500001;9300008445000;01;955.67928859;1;1.5;GO;2;;4;2;4;4;2002;203;2009;114;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;233526.55886;INTERPO;7;9863.7453123;INTERPO;3;5;2;2;1;0;0
930000844500002;9300008445000;02;955.67928859;1;1.6;GO;2;;4;2;2;5;2012;82;2017;17;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;158072.07953;INTERPO;6;17174.511082;INTERPO;5;6;2;2;1;0;0
930000851400001;9300008514000;01;3700.5563239;1;1.5;GO;2;;4;2;3;4;2007;130;2017;9;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;222082.0953;INTERPO;7;14455.310773;INTERPO;4;5;1;1;1;0;0
930000853500002;9300008535000;02;1938.4151834;1;1.4;GO;2;;4;2;3;6;2009;106;2013;59;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;2;131279.76503;INTERPO;5;4877.0504223;INTERPO;2;9999;2;2;1;0;0
930000853500001;9300008535000;01;1938.4151834;1;1.6;GO;2;;4;2;2;5;2012;79;2014;52;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;80488.671309;INTERPO;4;12402.239554;INTERPO;4;9999;2;1;1;0;0
930000854400001;9300008544000;01;1782.2509388;1;1.5;GO;2;;4;2;3;6;2006;151;2010;106;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;78987.307143;INTERPO;4;3979.2734067;INTERPO;1;5.5;2;2;1;1;0
930000854400002;9300008544000;02;1782.2509388;1;1.6;ES;1;;2;4;3;7;1999;236;2000;226;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;69417.707775;INTERPO;3;1619.0147453;INTERPO;1;9;2;2;1;0;0
930000854400003;9300008544000;03;1782.2509388;1;2.3;GO;2;;4;2;2;8;2016;32;2018;8;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;32240.577778;INTERPO;2;8255.397085;INTERPO;3;9.5;2;2;1;1;0
930000855500001;9300008555000;01;1726.1470146;1;1.2;ES;1;;2;4;1;5;2015;38;2017;24;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;30392.794521;INTERPO;2;9518.7612617;INTERPO;3;7;2;2;1;1;0
930000861400001;9300008614000;01;2270.3120144;1;1.1;ES;1;;2;4;2;4;2009;101;2009;101;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;104270.36986;INTERPO;5;9579.286064;INTERPO;3;9999;2;2;1;0;0
930000861500001;9300008615000;01;1998.4327322;1;1.9;GO;2;;4;2;4;6;2001;202;2008;120;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;288749.27106;INTERPO;7;4446.5891733;INTERPO;2;9999;2;2;1;0;0
930000861500002;9300008615000;02;1998.4327322;1;1.4;ES;1;;2;4;N;5;1992;307;1996;265;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;342035.8329;INTERPO;7;8052.6835277;INTERPO;3;9999;2;2;1;0;0
930000862500001;9300008625000;01;3520.6384289;1;0.9;ES;1;;2;4;1;4;2015;42;2016;23;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;13688.285892;INTERPO;1;3891.1404599;INTERPO;1;6;2;2;1;0;0
930000862500003;9300008625000;03;3520.6384289;1;;;;;;;;;.;;2018;5;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;98560;ENQUETE;4;4000;ENQUETE;2;8;3;3;1;0;0
930000862500002;9300008625000;02;3520.6384289;1;2;GO;2;;4;2;3;8;2006;151;2017;16;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;1;262846.22108;INTERPO;7;16398.258355;INTERPO;5;7;2;2;1;0;0
930000863400001;9300008634000;01;5523.3943842;1;1.4;ES;1;;2;4;2;5;2007;130;2017;11;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;89879.472376;INTERPO;4;6434.3853591;INTERPO;2;9999;2;2;1;0;0
930000863400002;9300008634000;02;5523.3943842;1;999;;2;;;;3;99;2007;141;2018;1;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;;;9;;;9;9999;2;2;1;0;0
930000863500002;9300008635000;02;1514.2847122;1;1.4;GO;2;;4;2;2;4;2015;43;2018;5;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;95081.875;INTERPO;4;12199.516853;INTERPO;4;9999;4;4;1;0;0
930000863500001;9300008635000;01;1514.2847122;1;2.7;GO;2;;4;2;4;11;2003;186;2007;139;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;165840.6439;INTERPO;6;5453.6341463;INTERPO;2;9999;4;4;1;0;0
930000863500003;9300008635000;03;1514.2847122;1;0;GO;2;;4;2;4;8;2004;176;2017;12;1;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;188250.89128;ESTIMAT;6;4811.8354944;ESTIMAT;2;9999;4;4;1;0;0
930000863500004;9300008635000;04;1514.2847122;1;1.6;GO;2;;4;2;3;5;2010;93;2016;29;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;152078.52342;INTERPO;6;18311.732782;INTERPO;5;9999;4;4;1;0;0
930000864400001;9300008644000;01;1810.1366378;1;;ES;1;;2;4;3;4;2001;210;2018;8;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;87965.765957;INTERPO;4;8040.1766364;INTERPO;3;9999;2;2;1;1;0
930000866400001;9300008664000;01;4200.2034766;1;999;;1;;;;2;7;2009;121;2010;107;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;40000;ENQUETE;2;600;ENQUETE;1;8;2;2;1;0;0
930000871400001;9300008714000;01;3078.4475997;1;1.4;GO;2;;4;2;4;4;2005;157;2006;145;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;196321.99461;INTERPO;6;8933.6455526;INTERPO;3;3.7;3;3;1;0;0
930000871500001;9300008715000;01;3183.3843141;1;1.6;ES;1;;2;4;2;7;2007;135;2015;35;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;138906.5029;INTERPO;5;8474.5133256;INTERPO;3;45;2;2;1;0;0
930000871500002;9300008715000;02;3183.3843141;1;1.9;GO;2;;4;2;3;7;2006;139;2017;4;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;226377.07804;INTERPO;7;28863.120903;INTERPO;6;9999;2;2;1;0;0
930000872500001;9300008725000;01;2495.2966273;1;1;ES;1;;2;4;1;6;2017;8;2017;8;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;7650.2256507;ESTIMAT;1;11007.145983;ESTIMAT;4;9999;2;2;1;0;0
930000872500002;9300008725000;02;2495.2966273;1;1.3;ES;1;;2;4;2;5;2008;118;2008;118;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;125308.29282;INTERPO;5;13061.129949;INTERPO;4;9999;2;2;1;0;0
930000874400001;9300008744000;01;1349.8404235;2;;;;;;;;;.;;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
930000881400001;9300008814000;01;3882.1911481;1;1.4;ES;1;;2;4;1;5;2012;77;2012;74;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;119792.34235;INTERPO;5;33254.490676;INTERPO;6;8;2;2;1;0;0
930000881500002;9300008815000;02;3514.5889199;1;1.6;GO;2;;4;2;2;6;2012;76;2014;51;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;116004.93443;INTERPO;5;22692.924967;INTERPO;6;6;2;2;1;0;0
930000881500001;9300008815000;01;3514.5889199;1;1.6;GO;2;;4;2;3;6;2010;97;2015;29;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;138329.02286;INTERPO;5;17086.171429;INTERPO;5;6;2;2;1;0;0
